sample,group,element,species,spin,expected_eV,fitted_eV,stderr_eV,delta_eV
BOE_WK3,BOE,Ta4f,Ta metal,7/2,22.0,22.42241056012028,0.006200424375287281,0.4224105601202801
BOE_WK3,BOE,Ta4f,Ta metal,5/2,23.9,24.33241056012028,0.0062004243883442885,0.4324105601202817
BOE_WK3,BOE,Ta4f,Ta interface,7/2,22.4,22.73362907720858,0.03334878851759025,0.33362907720858104
BOE_WK3,BOE,Ta4f,Ta interface,5/2,24.3,24.64362907720858,0.03334878851759025,0.34362907720857905
BOE_WK3,BOE,Ta4f,Ta alloy,7/2,24.0,23.92241056012412,0.006200424783767687,-0.0775894398758794
BOE_WK3,BOE,Ta4f,Ta alloy,5/2,25.9,25.83241056012412,0.006200424783767687,-0.06758943987587784
BOE_WK3,BOE,Ta4f,Ta+1,7/2,22.7,22.428275960854442,0.13047613172086087,-0.2717240391455569
BOE_WK3,BOE,Ta4f,Ta+1,5/2,24.6,24.338275960854443,0.13047613161584354,-0.26172403914555886
BOE_WK3,BOE,Ta4f,Ta+3,7/2,24.2,23.50000000000004,8.789016914218814e-08,-0.6999999999999602
BOE_WK3,BOE,Ta4f,Ta+3,5/2,26.1,25.41000000000004,8.789016914218795e-08,-0.6899999999999622
BOE_WK3,BOE,Ta4f,Ta+5 (Ta2O5),7/2,26.8,25.881816323970284,0.003999508280254797,-0.9181836760297166
BOE_WK3,BOE,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.791816323970284,0.0039995082716006635,-0.9081836760297151
Control_WK0,Control,Ta4f,Ta metal,7/2,22.0,22.41738339030218,0.006916258482563553,0.41738339030218086
Control_WK0,Control,Ta4f,Ta metal,5/2,23.9,24.32738339030218,0.006916258495548051,0.4273833903021824
Control_WK0,Control,Ta4f,Ta interface,7/2,22.4,22.71149041789402,0.016951696722435804,0.31149041789402077
Control_WK0,Control,Ta4f,Ta interface,5/2,24.3,24.62149041789402,0.016951696722435804,0.3214904178940188
Control_WK0,Control,Ta4f,Ta alloy,7/2,24.0,24.848586567777506,0.13171453526855442,0.848586567777506
Control_WK0,Control,Ta4f,Ta alloy,5/2,25.9,26.758586567777506,0.13171453526855442,0.8585865677775075
Control_WK0,Control,Ta4f,Ta+1,7/2,22.7,22.092846226971858,0.2009359036833533,-0.6071537730281413
Control_WK0,Control,Ta4f,Ta+1,5/2,24.6,24.002846226971858,0.20093590411449636,-0.5971537730281433
Control_WK0,Control,Ta4f,Ta+3,7/2,24.2,23.5316357304407,0.09769813537783512,-0.668364269559298
Control_WK0,Control,Ta4f,Ta+3,5/2,26.1,25.4416357304407,0.09769813550579419,-0.6583642695592999
Control_WK0,Control,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.037197231618595,0.0035974670744845765,-0.7628027683814054
Control_WK0,Control,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.947197231618595,0.0035974670745713166,-0.7528027683814038
Control_WK1,Control,Ta4f,Ta metal,7/2,22.0,22.407683972241916,0.022763795342210073,0.4076839722419159
Control_WK1,Control,Ta4f,Ta metal,5/2,23.9,24.317683972241916,0.02276379533845337,0.41768397224191744
Control_WK1,Control,Ta4f,Ta interface,7/2,22.4,22.713842094785754,0.04308807967733425,0.3138420947857554
Control_WK1,Control,Ta4f,Ta interface,5/2,24.3,24.623842094785754,0.04308807967733425,0.32384209478575343
Control_WK1,Control,Ta4f,Ta alloy,7/2,24.0,24.78612322935797,0.1543679434292185,0.786123229357969
Control_WK1,Control,Ta4f,Ta alloy,5/2,25.9,26.69612322935797,0.1543679434292185,0.7961232293579705
Control_WK1,Control,Ta4f,Ta+1,7/2,22.7,22.000000000000995,6.82880508186978e-07,-0.6999999999990045
Control_WK1,Control,Ta4f,Ta+1,5/2,24.6,23.910000000000995,6.82880508186947e-07,-0.6899999999990065
Control_WK1,Control,Ta4f,Ta+3,7/2,24.2,23.586237435201145,0.09878883848350997,-0.6137625647988543
Control_WK1,Control,Ta4f,Ta+3,5/2,26.1,25.496237435201145,0.09878883846412342,-0.6037625647988563
Control_WK1,Control,Ta4f,Ta+5 (Ta2O5),7/2,26.8,25.966655941538594,0.0033038604782476798,-0.8333440584614067
Control_WK1,Control,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.876655941538594,0.0033038604818205783,-0.8233440584614051
Control_WK2,Control,Ta4f,Ta metal,7/2,22.0,22.414320335462996,0.0213590697151988,0.41432033546299607
Control_WK2,Control,Ta4f,Ta metal,5/2,23.9,24.324320335462996,0.021359069728759148,0.42432033546299763
Control_WK2,Control,Ta4f,Ta interface,7/2,22.4,22.7238376922445,0.045266171882484114,0.32383769224450276
Control_WK2,Control,Ta4f,Ta interface,5/2,24.3,24.6338376922445,0.045266171882484114,0.33383769224450077
Control_WK2,Control,Ta4f,Ta alloy,7/2,24.0,24.804535490959516,0.12487586118266901,0.8045354909595162
Control_WK2,Control,Ta4f,Ta alloy,5/2,25.9,26.714535490959516,0.12487586118266901,0.8145354909595177
Control_WK2,Control,Ta4f,Ta+1,7/2,22.7,22.000000000004633,2.5026282885027734e-06,-0.6999999999953666
Control_WK2,Control,Ta4f,Ta+1,5/2,24.6,23.910000000004633,2.50262828850225e-06,-0.6899999999953685
Control_WK2,Control,Ta4f,Ta+3,7/2,24.2,23.582901437259952,0.09897260501388233,-0.6170985627400469
Control_WK2,Control,Ta4f,Ta+3,5/2,26.1,25.492901437259953,0.09897260518407808,-0.6070985627400489
Control_WK2,Control,Ta4f,Ta+5 (Ta2O5),7/2,26.8,25.957128900434725,0.0032164397832700167,-0.8428710995652757
Control_WK2,Control,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.867128900434725,0.0032164397810362784,-0.8328710995652742
CTRL,Unknown,Ta4f,Ta metal,7/2,22.0,22.404275726227073,0.02349794768523016,0.4042757262270733
CTRL,Unknown,Ta4f,Ta metal,5/2,23.9,24.314275726227073,0.023497947736337534,0.41427572622707487
CTRL,Unknown,Ta4f,Ta interface,7/2,22.4,22.70513882523855,0.04381851713214134,0.30513882523855074
CTRL,Unknown,Ta4f,Ta interface,5/2,24.3,24.61513882523855,0.04381851713214134,0.31513882523854875
CTRL,Unknown,Ta4f,Ta alloy,7/2,24.0,24.778201038895105,0.15461856693444223,0.7782010388951051
CTRL,Unknown,Ta4f,Ta alloy,5/2,25.9,26.688201038895105,0.15461856693444223,0.7882010388951066
CTRL,Unknown,Ta4f,Ta+1,7/2,22.7,22.000000000000007,6.266754975201637e-08,-0.6999999999999922
CTRL,Unknown,Ta4f,Ta+1,5/2,24.6,23.910000000000007,6.266754975201628e-08,-0.6899999999999942
CTRL,Unknown,Ta4f,Ta+3,7/2,24.2,23.549696036816425,0.0978797549393764,-0.6503039631835748
CTRL,Unknown,Ta4f,Ta+3,5/2,26.1,25.459696036816425,0.09787975515143439,-0.6403039631835767
CTRL,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,25.961668082114855,0.0031935935780048126,-0.8383319178851458
CTRL,Unknown,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.871668082114855,0.0031935935843547857,-0.8283319178851443
BOE_WK0,BOE,Re4f,Re metal,7/2,40.3,40.51760587187059,0.005087462166271823,0.217605871870596
BOE_WK0,BOE,Re4f,Re metal,5/2,42.7,42.93677639996154,0.008378935415883677,0.23677639996153488
BOE_WK0,BOE,Re4f,ReO2 (Re4+),7/2,42.3,41.80000000000003,1.9948827023984648e-08,-0.4999999999999645
BOE_WK0,BOE,Re4f,ReO2 (Re4+),5/2,44.7,44.21917052809098,0.009760986284106023,-0.4808294719090256
BOE_WK0,BOE,Re4f,ReO3 (Re6+),7/2,43.1,43.4308055766348,0.06664550696462633,0.3308055766348019
BOE_WK0,BOE,Re4f,ReO3 (Re6+),5/2,45.5,45.84997610472575,0.06494321657032698,0.3499761047257479
BOE_WK0,BOE,Re4f,Re2O7 (Re7+),7/2,45.5,45.76340854060326,0.24390334003529204,0.26340854060325825
BOE_WK0,BOE,Re4f,Re2O7 (Re7+),5/2,47.9,48.1825790686942,0.2472382027864543,0.28257906869420424
BOE_WK1,BOE,Re4f,Re metal,7/2,40.3,40.513533433480184,0.0042135833813685,0.21353343348018683
BOE_WK1,BOE,Re4f,Re metal,5/2,42.7,42.924752881115246,0.006801094658474404,0.2247528811152435
BOE_WK1,BOE,Re4f,ReO2 (Re4+),7/2,42.3,41.8,1.7528291750556949e-09,-0.5
BOE_WK1,BOE,Re4f,ReO2 (Re4+),5/2,44.7,44.21121944763506,0.007624604524909012,-0.48878055236494333
BOE_WK1,BOE,Re4f,ReO3 (Re6+),7/2,43.1,43.54629355688665,0.04122458786939087,0.4462935568866513
BOE_WK1,BOE,Re4f,ReO3 (Re6+),5/2,45.5,45.957513004521715,0.04299888239185272,0.45751300452171506
BOE_WK1,BOE,Re4f,Re2O7 (Re7+),7/2,45.5,45.766266432158446,0.02442701079880182,0.2662664321584458
BOE_WK1,BOE,Re4f,Re2O7 (Re7+),5/2,47.9,48.17748587979351,0.025601843139687528,0.2774858797935096
BOE_WK2,BOE,Re4f,Re metal,7/2,40.3,40.51880465595976,0.0038234886806533014,0.21880465595976517
BOE_WK2,BOE,Re4f,Re metal,5/2,42.7,42.92518421494294,0.006251861975599803,0.22518421494293506
BOE_WK2,BOE,Re4f,ReO2 (Re4+),7/2,42.3,41.800000000000004,7.06946890005037e-09,-0.4999999999999929
BOE_WK2,BOE,Re4f,ReO2 (Re4+),5/2,44.7,44.20637955898318,0.006808692161114282,-0.493620441016823
BOE_WK2,BOE,Re4f,ReO3 (Re6+),7/2,43.1,43.53735366188744,0.03599501862557646,0.4373536618874354
BOE_WK2,BOE,Re4f,ReO3 (Re6+),5/2,45.5,45.94373322087061,0.03760757715395875,0.4437332208706124
BOE_WK2,BOE,Re4f,Re2O7 (Re7+),7/2,45.5,45.69023126477687,0.014247694433179903,0.19023126477686958
BOE_WK2,BOE,Re4f,Re2O7 (Re7+),5/2,47.9,48.096610823760045,0.0158515547487662,0.19661082376004657
BOE_WK3,BOE,Re4f,Re metal,7/2,40.3,40.51045944030075,0.004144757518551179,0.21045944030075248
BOE_WK3,BOE,Re4f,Re metal,5/2,42.7,42.92225365961923,0.006409606810709529,0.22225365961922705
BOE_WK3,BOE,Re4f,ReO2 (Re4+),7/2,42.3,41.8,4.38056645747052e-09,-0.5
BOE_WK3,BOE,Re4f,ReO2 (Re4+),5/2,44.7,44.21179421931848,0.007148617180900728,-0.4882057806815254
BOE_WK3,BOE,Re4f,ReO3 (Re6+),7/2,43.1,43.568794039374,0.04101640398805725,0.46879403937399644
BOE_WK3,BOE,Re4f,ReO3 (Re6+),5/2,45.5,45.98058825869248,0.04240586635434668,0.4805882586924781
BOE_WK3,BOE,Re4f,Re2O7 (Re7+),7/2,45.5,45.87017180063155,0.020181664929274652,0.3701718006315531
BOE_WK3,BOE,Re4f,Re2O7 (Re7+),5/2,47.9,48.28196601995003,0.020897551862954895,0.38196601995003476
Control_WK0,Control,Re4f,Re metal,7/2,40.3,40.5249644657549,0.004627979889978421,0.22496446575490125
Control_WK0,Control,Re4f,Re metal,5/2,42.7,42.94205040033528,0.007572281112613745,0.24205040033528036
Control_WK0,Control,Re4f,ReO2 (Re4+),7/2,42.3,41.8,1.0032244923946785e-09,-0.5
Control_WK0,Control,Re4f,ReO2 (Re4+),5/2,44.7,44.21708593458038,0.008692600687140612,-0.4829140654196209
Control_WK0,Control,Re4f,ReO3 (Re6+),7/2,43.1,43.577059149190475,0.06696535676519007,0.4770591491904739
Control_WK0,Control,Re4f,ReO3 (Re6+),5/2,45.5,45.99414508377086,0.06907688594998984,0.4941450837708601
Control_WK0,Control,Re4f,Re2O7 (Re7+),7/2,45.5,45.980060694153956,0.08068933541138097,0.4800606941539556
Control_WK0,Control,Re4f,Re2O7 (Re7+),5/2,47.9,48.39714662873434,0.08055989926092404,0.4971466287343418
Control_WK1,Control,Re4f,Re metal,7/2,40.3,40.51624553691897,0.004453121697654285,0.21624553691897574
Control_WK1,Control,Re4f,Re metal,5/2,42.7,42.93195337521777,0.007295701806763931,0.23195337521777049
Control_WK1,Control,Re4f,ReO2 (Re4+),7/2,42.3,41.80000000000002,1.5113039529544928e-08,-0.4999999999999787
Control_WK1,Control,Re4f,ReO2 (Re4+),5/2,44.7,44.21570783829881,0.008357073484410458,-0.48429216170119105
Control_WK1,Control,Re4f,ReO3 (Re6+),7/2,43.1,43.582085289072474,0.05698872503960832,0.4820852890724723
Control_WK1,Control,Re4f,ReO3 (Re6+),5/2,45.5,45.99779312737127,0.05956153633364687,0.497793127371267
Control_WK1,Control,Re4f,Re2O7 (Re7+),7/2,45.5,45.843994057212996,0.05451673019680287,0.3439940572129956
Control_WK1,Control,Re4f,Re2O7 (Re7+),5/2,47.9,48.259701895511796,0.054829159301646634,0.35970189551179743
Control_WK2,Control,Re4f,Re metal,7/2,40.3,40.51983617211356,0.004439078437013614,0.21983617211355977
Control_WK2,Control,Re4f,Re metal,5/2,42.7,42.93414725116275,0.0072770087808313845,0.23414725116274582
Control_WK2,Control,Re4f,ReO2 (Re4+),7/2,42.3,41.8,4.830056371039716e-09,-0.5
Control_WK2,Control,Re4f,ReO2 (Re4+),5/2,44.7,44.21431107904919,0.008328522994873761,-0.48568892095081395
Control_WK2,Control,Re4f,ReO3 (Re6+),7/2,43.1,43.587101237427675,0.05624858189670427,0.4871012374276731
Control_WK2,Control,Re4f,ReO3 (Re6+),5/2,45.5,46.001412316476866,0.05877731504567695,0.5014123164768662
Control_WK2,Control,Re4f,Re2O7 (Re7+),7/2,45.5,45.82671005428473,0.05206762012999992,0.32671005428473165
Control_WK2,Control,Re4f,Re2O7 (Re7+),5/2,47.9,48.24102113333392,0.05252326766926992,0.3410211333339248
CTRL,Unknown,Re4f,Re metal,7/2,40.3,40.51616288727883,0.004529023103315522,0.21616288727883415
CTRL,Unknown,Re4f,Re metal,5/2,42.7,42.93060641755728,0.007438930231942327,0.23060641755727573
CTRL,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.8,1.0034391346426205e-09,-0.5
CTRL,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.214443530278444,0.008507587227594898,-0.4855564697215584
CTRL,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,43.585310218469964,0.05682018384601407,0.48531021846996225
CTRL,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.99975374874841,0.059478498059733,0.49975374874841094
CTRL,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,45.83916896038484,0.05325011017066631,0.3391689603848391
CTRL,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,48.253612490663286,0.053614388562244916,0.3536124906632878
