index,sample,etchlevel,etchtime,reference_profile,species,expected_amp,fitted_amp,stderr,delta
17,ReTa04,7,70.089,Control-derived reference,Ta metal,0.2,0.10529561076472896,0.08404419530909679,-0.09470438923527105
17,ReTa04,7,70.089,Control-derived reference,Ta interface,0.05,0.10670395884503586,0.09190988744672926,0.05670395884503586
17,ReTa04,7,70.089,Control-derived reference,Ta alloy,0.05,0.07332930721906387,0.00934695577573425,0.02332930721906387
17,ReTa04,7,70.089,Control-derived reference,Ta+1,0.05,0.5335197940168204,0.06536989626808835,0.4835197940168204
17,ReTa04,7,70.089,Control-derived reference,Ta+3,0.1,0.14757532179318159,0.0050827206824465496,0.04757532179318158
17,ReTa04,7,70.089,Control-derived reference,Ta+5 (Ta2O5),0.55,0.033576007361169426,0.0033248357589286213,-0.5164239926388307
18,ReTa04,8,80.101,Control-derived reference,Ta metal,0.2,0.10980855958502085,0.07806193871641093,-0.09019144041497916
18,ReTa04,8,80.101,Control-derived reference,Ta interface,0.05,0.10646092631047531,0.0910436420452068,0.05646092631047531
18,ReTa04,8,80.101,Control-derived reference,Ta alloy,0.05,0.07133932591054863,0.008910167004741884,0.02133932591054863
18,ReTa04,8,80.101,Control-derived reference,Ta+1,0.05,0.5323046315523765,0.06423896301090361,0.4823046315523765
18,ReTa04,8,80.101,Control-derived reference,Ta+3,0.1,0.14861146275524145,0.004885135049752516,0.04861146275524145
18,ReTa04,8,80.101,Control-derived reference,Ta+5 (Ta2O5),0.55,0.031475093886337305,0.0031906258869901674,-0.5185249061136628
19,ReTa04,9,90.114,Control-derived reference,Ta metal,0.2,0.10848608300374668,0.08184049693372895,-0.09151391699625333
19,ReTa04,9,90.114,Control-derived reference,Ta interface,0.05,0.1065525649593541,0.09334233169508113,0.056552564959354096
19,ReTa04,9,90.114,Control-derived reference,Ta alloy,0.05,0.07198991211449841,0.00926210745092558,0.02198991211449841
19,ReTa04,9,90.114,Control-derived reference,Ta+1,0.05,0.5327628247967705,0.06613041541213259,0.4827628247967705
19,ReTa04,9,90.114,Control-derived reference,Ta+3,0.1,0.147981071956302,0.005074734278446117,0.047981071956301996
19,ReTa04,9,90.114,Control-derived reference,Ta+5 (Ta2O5),0.55,0.03222754316932834,0.003315046267671715,-0.5177724568306717
