index,sample,etchlevel,etchtime,oxide_thickness_nm,thickness_err_nm
0,BOE_WK0,,,0.3414098044154834,0.0
1,BOE_WK1,,,0.9909449975681048,0.0
2,BOE_WK2,,,1.2152468343314842,0.0
3,BOE_WK3,,,1.0540785447813965,0.0
4,Control_WK0,,,0.5324253547811466,0.0
5,Control_WK1,,,0.5479257202507689,0.0
6,Control_WK2,,,0.5733322796378654,0.0
7,Control_WK3,,,0.5849130641283795,0.0
