index,sample,etchlevel,etchtime,species,expected_sigma_eV,fitted_sigma_eV,fitted_stderr,delta_eV
4,ReTa03,4.0,40.051,Ta+1,0.2,0.0012478680621358929,0.0,-0.19875213193786412
4,ReTa03,4.0,40.051,Ta+3,0.2,0.0012478680621358929,0.0,-0.19875213193786412
4,ReTa03,4.0,40.051,Ta+5 (Ta2O5),0.2,0.0012478680621358929,0.0,-0.19875213193786412
5,ReTa03,5.0,50.064,Ta metal,0.1,0.19999999999999965,2.6733072931517904e-09,0.09999999999999964
5,ReTa03,5.0,50.064,Ta interface,0.1,0.19999999999999965,2.6733072956415077e-09,0.09999999999999964
5,ReTa03,5.0,50.064,Ta alloy,0.1,0.19999999999999965,2.6733072956415077e-09,0.09999999999999964
5,ReTa03,5.0,50.064,Ta+1,0.2,0.3707458587914291,0.008723815341594691,0.17074585879142906
5,ReTa03,5.0,50.064,Ta+3,0.2,0.3707458587914291,0.008723815341594691,0.17074585879142906
5,ReTa03,5.0,50.064,Ta+5 (Ta2O5),0.2,0.3707458587914291,0.008723815356039706,0.17074585879142906
6,ReTa03,6.0,60.077,Ta metal,0.1,0.19999999999999904,4.782516407128769e-09,0.09999999999999903
6,ReTa03,6.0,60.077,Ta interface,0.1,0.19999999999999904,4.78251641158286e-09,0.09999999999999903
6,ReTa03,6.0,60.077,Ta alloy,0.1,0.19999999999999904,4.78251641158286e-09,0.09999999999999903
6,ReTa03,6.0,60.077,Ta+1,0.2,0.37059672215464823,0.004775991475868086,0.17059672215464822
6,ReTa03,6.0,60.077,Ta+3,0.2,0.37059672215464823,0.004775991475868086,0.17059672215464822
6,ReTa03,6.0,60.077,Ta+5 (Ta2O5),0.2,0.37059672215464823,0.004775991480846051,0.17059672215464822
7,ReTa03,7.0,70.09,Ta metal,0.1,0.19999999999992482,6.32987317477272e-08,0.09999999999992482
7,ReTa03,7.0,70.09,Ta interface,0.1,0.19999999999992482,6.329873180670254e-08,0.09999999999992482
7,ReTa03,7.0,70.09,Ta alloy,0.1,0.19999999999992482,6.329873180670254e-08,0.09999999999992482
7,ReTa03,7.0,70.09,Ta+1,0.2,0.3693988197840805,0.004126066358212634,0.1693988197840805
7,ReTa03,7.0,70.09,Ta+3,0.2,0.3693988197840805,0.004126066358212634,0.1693988197840805
7,ReTa03,7.0,70.09,Ta+5 (Ta2O5),0.2,0.3693988197840805,0.004126066363813441,0.1693988197840805
8,ReTa03,8.0,80.103,Ta metal,0.1,0.18776629866746475,0.0036023466286455243,0.08776629866746474
8,ReTa03,8.0,80.103,Ta interface,0.1,0.18776629866746475,0.003602346628342983,0.08776629866746474
8,ReTa03,8.0,80.103,Ta alloy,0.1,0.18776629866746475,0.003602346628342983,0.08776629866746474
8,ReTa03,8.0,80.103,Ta+1,0.2,0.4507531630069529,0.007161044801073139,0.2507531630069529
8,ReTa03,8.0,80.103,Ta+3,0.2,0.4507531630069529,0.007161044801073139,0.2507531630069529
8,ReTa03,8.0,80.103,Ta+5 (Ta2O5),0.2,0.4507531630069529,0.007161044792504238,0.2507531630069529
9,ReTa03,9.0,90.115,Ta metal,0.1,0.1731822018162415,0.005717980565758213,0.0731822018162415
9,ReTa03,9.0,90.115,Ta interface,0.1,0.1731822018162415,0.005717980557686218,0.0731822018162415
9,ReTa03,9.0,90.115,Ta alloy,0.1,0.1731822018162415,0.005717980557686218,0.0731822018162415
9,ReTa03,9.0,90.115,Ta+1,0.2,0.4542710500928039,0.00784820178881097,0.2542710500928039
9,ReTa03,9.0,90.115,Ta+3,0.2,0.4542710500928039,0.00784820178881097,0.2542710500928039
9,ReTa03,9.0,90.115,Ta+5 (Ta2O5),0.2,0.4542710500928039,0.007848201787476193,0.2542710500928039
10,ReTa03,,,Ta metal,0.1,0.1843284750577882,0.0045185597372055354,0.0843284750577882
10,ReTa03,,,Ta interface,0.1,0.1843284750577882,0.004518559736664737,0.0843284750577882
10,ReTa03,,,Ta alloy,0.1,0.1843284750577882,0.004518559736664737,0.0843284750577882
10,ReTa03,,,Ta+1,0.2,0.5685899648371656,0.0032483644554895997,0.3685899648371656
10,ReTa03,,,Ta+3,0.2,0.5685899648371656,0.0032483644554895997,0.3685899648371656
10,ReTa03,,,Ta+5 (Ta2O5),0.2,0.5685899648371656,0.0032483644658774158,0.3685899648371656
11,ReTa04,0.0,0.0,Ta metal,0.1,0.17926010635906772,0.004634765830156738,0.07926010635906772
11,ReTa04,0.0,0.0,Ta interface,0.1,0.17926010635906772,0.004634765840452588,0.07926010635906772
11,ReTa04,0.0,0.0,Ta alloy,0.1,0.17926010635906772,0.004634765840452588,0.07926010635906772
11,ReTa04,0.0,0.0,Ta+1,0.2,0.5889374024577498,0.003087357000169962,0.3889374024577498
11,ReTa04,0.0,0.0,Ta+3,0.2,0.5889374024577498,0.003087357000169962,0.3889374024577498
11,ReTa04,0.0,0.0,Ta+5 (Ta2O5),0.2,0.5889374024577498,0.003087357003767217,0.3889374024577498
12,ReTa04,1.0,10.013,Ta metal,0.1,0.18559973204472435,0.004451143060815903,0.08559973204472435
12,ReTa04,1.0,10.013,Ta interface,0.1,0.18559973204472435,0.0044511430648449075,0.08559973204472435
12,ReTa04,1.0,10.013,Ta alloy,0.1,0.18559973204472435,0.0044511430648449075,0.08559973204472435
12,ReTa04,1.0,10.013,Ta+1,0.2,0.42633776708994653,0.007896411344835586,0.22633776708994652
12,ReTa04,1.0,10.013,Ta+3,0.2,0.42633776708994653,0.007896411344835586,0.22633776708994652
12,ReTa04,1.0,10.013,Ta+5 (Ta2O5),0.2,0.42633776708994653,0.007896411339233763,0.22633776708994652
13,ReTa04,2.0,20.026,Ta metal,0.1,0.18307787732449451,0.004223855430919505,0.08307787732449451
13,ReTa04,2.0,20.026,Ta interface,0.1,0.18307787732449451,0.004223855432370922,0.08307787732449451
13,ReTa04,2.0,20.026,Ta alloy,0.1,0.18307787732449451,0.004223855432370922,0.08307787732449451
13,ReTa04,2.0,20.026,Ta+1,0.2,0.4447505713375216,0.008417756398923476,0.2447505713375216
13,ReTa04,2.0,20.026,Ta+3,0.2,0.4447505713375216,0.008417756398923476,0.2447505713375216
13,ReTa04,2.0,20.026,Ta+5 (Ta2O5),0.2,0.4447505713375216,0.00841775639351184,0.2447505713375216
14,ReTa04,3.0,30.039,Ta metal,0.1,0.19848989182336002,0.005267108991286977,0.09848989182336002
14,ReTa04,3.0,30.039,Ta interface,0.1,0.19848989182336002,0.0052671089791285035,0.09848989182336002
14,ReTa04,3.0,30.039,Ta alloy,0.1,0.19848989182336002,0.0052671089791285035,0.09848989182336002
14,ReTa04,3.0,30.039,Ta+1,0.2,0.3707396128875627,0.005017878454904527,0.17073961288756268
14,ReTa04,3.0,30.039,Ta+3,0.2,0.3707396128875627,0.005017878454904527,0.17073961288756268
14,ReTa04,3.0,30.039,Ta+5 (Ta2O5),0.2,0.3707396128875627,0.0050178784570593365,0.17073961288756268
15,ReTa04,4.0,40.051,Ta metal,0.1,0.18097703077865743,0.004500199587099979,0.08097703077865742
15,ReTa04,4.0,40.051,Ta interface,0.1,0.18097703077865743,0.004500199584080594,0.08097703077865742
15,ReTa04,4.0,40.051,Ta alloy,0.1,0.18097703077865743,0.004500199584080594,0.08097703077865742
15,ReTa04,4.0,40.051,Ta+1,0.2,0.430699831067047,0.008614420790673935,0.230699831067047
15,ReTa04,4.0,40.051,Ta+3,0.2,0.430699831067047,0.008614420790673935,0.230699831067047
15,ReTa04,4.0,40.051,Ta+5 (Ta2O5),0.2,0.430699831067047,0.00861442079451905,0.230699831067047
16,ReTa04,5.0,50.063,Ta metal,0.1,0.19999999999999774,5.657103181040955e-09,0.09999999999999773
16,ReTa04,5.0,50.063,Ta interface,0.1,0.19999999999999774,5.657103186309606e-09,0.09999999999999773
16,ReTa04,5.0,50.063,Ta alloy,0.1,0.19999999999999774,5.657103186309606e-09,0.09999999999999773
16,ReTa04,5.0,50.063,Ta+1,0.2,0.3643785620370949,0.003433505712701046,0.1643785620370949
16,ReTa04,5.0,50.063,Ta+3,0.2,0.3643785620370949,0.003433505712701046,0.1643785620370949
16,ReTa04,5.0,50.063,Ta+5 (Ta2O5),0.2,0.3643785620370949,0.0034335057111934343,0.1643785620370949
17,ReTa04,6.0,60.076,Ta metal,0.1,0.18140143341857407,0.004293805938187905,0.08140143341857406
17,ReTa04,6.0,60.076,Ta interface,0.1,0.18140143341857407,0.004293805938296492,0.08140143341857406
17,ReTa04,6.0,60.076,Ta alloy,0.1,0.18140143341857407,0.004293805938296492,0.08140143341857406
17,ReTa04,6.0,60.076,Ta+1,0.2,0.4447869892938367,0.008215134743889496,0.2447869892938367
17,ReTa04,6.0,60.076,Ta+3,0.2,0.4447869892938367,0.008215134743889496,0.2447869892938367
17,ReTa04,6.0,60.076,Ta+5 (Ta2O5),0.2,0.4447869892938367,0.008215134729712699,0.2447869892938367
18,ReTa04,7.0,70.089,Ta metal,0.1,0.19999999999996682,4.09291595558317e-08,0.09999999999996681
18,ReTa04,7.0,70.089,Ta interface,0.1,0.19999999999996682,4.0929159593956764e-08,0.09999999999996681
18,ReTa04,7.0,70.089,Ta alloy,0.1,0.19999999999996682,4.0929159593956764e-08,0.09999999999996681
18,ReTa04,7.0,70.089,Ta+1,0.2,0.37067991594481836,0.0030142243548433294,0.17067991594481835
18,ReTa04,7.0,70.089,Ta+3,0.2,0.37067991594481836,0.0030142243548433294,0.17067991594481835
18,ReTa04,7.0,70.089,Ta+5 (Ta2O5),0.2,0.37067991594481836,0.0030142243477757308,0.17067991594481835
19,ReTa04,8.0,80.101,Ta metal,0.1,0.169228914249375,0.004287436996691926,0.069228914249375
19,ReTa04,8.0,80.101,Ta interface,0.1,0.169228914249375,0.004287436995284155,0.069228914249375
19,ReTa04,8.0,80.101,Ta alloy,0.1,0.169228914249375,0.004287436995284155,0.069228914249375
19,ReTa04,8.0,80.101,Ta+1,0.2,0.443338969166606,0.007677671803274159,0.24333896916660597
19,ReTa04,8.0,80.101,Ta+3,0.2,0.443338969166606,0.007677671803274159,0.24333896916660597
19,ReTa04,8.0,80.101,Ta+5 (Ta2O5),0.2,0.443338969166606,0.0076776717936491755,0.24333896916660597
20,ReTa04,9.0,90.114,Ta metal,0.1,0.16125704684753228,0.0,0.061257046847532276
20,ReTa04,9.0,90.114,Ta interface,0.1,0.16125704684753228,0.0,0.061257046847532276
20,ReTa04,9.0,90.114,Ta alloy,0.1,0.16125704684753228,0.0,0.061257046847532276
20,ReTa04,9.0,90.114,Ta+1,0.2,0.4936036466260044,0.0,0.2936036466260044
20,ReTa04,9.0,90.114,Ta+3,0.2,0.4936036466260044,0.0,0.2936036466260044
20,ReTa04,9.0,90.114,Ta+5 (Ta2O5),0.2,0.4936036466260044,0.0,0.2936036466260044
21,ReTa04,,,Ta metal,0.1,0.16929948048297724,0.0069413780420174214,0.06929948048297724
21,ReTa04,,,Ta interface,0.1,0.16929948048297724,0.006941378042932159,0.06929948048297724
21,ReTa04,,,Ta alloy,0.1,0.16929948048297724,0.006941378042932159,0.06929948048297724
21,ReTa04,,,Ta+1,0.2,0.57139294886258,0.0030562499618583447,0.37139294886257995
21,ReTa04,,,Ta+3,0.2,0.57139294886258,0.0030562499618583447,0.37139294886257995
21,ReTa04,,,Ta+5 (Ta2O5),0.2,0.57139294886258,0.00305624995753668,0.37139294886257995
