index,sample,etchlevel,etchtime,reference_profile,species,expected_amp,fitted_amp,stderr,delta
9,ReTa03,9.0,90.115,Control-derived reference,Ta metal,0.2,0.2950457090508728,0.018916198253781862,0.09504570905087278
9,ReTa03,9.0,90.115,Control-derived reference,Ta interface,0.05,0.10252283826736985,1.1347782390393355e-07,0.05252283826736985
9,ReTa03,9.0,90.115,Control-derived reference,Ta alloy,0.05,0.03069916077785281,0.005560547083136354,-0.019300839222147193
9,ReTa03,9.0,90.115,Control-derived reference,Ta+1,0.05,0.3895222479759242,0.017359564177266907,0.33952224797592423
9,ReTa03,9.0,90.115,Control-derived reference,Ta+3,0.1,0.14471500057570869,0.004200372473372668,0.04471500057570868
9,ReTa03,9.0,90.115,Control-derived reference,Ta+5 (Ta2O5),0.55,0.037495043352271565,0.0035546166883738497,-0.5125049566477284
10,ReTa03,,,Control-derived reference,Ta metal,0.2,0.26696469649015037,0.015672231503314316,0.06696469649015035
10,ReTa03,,,Control-derived reference,Ta interface,0.05,0.10545296123773265,1.6345386649997996e-09,0.05545296123773265
10,ReTa03,,,Control-derived reference,Ta alloy,0.05,0.026520779204270623,0.006146155062595832,-0.02347922079572938
10,ReTa03,,,Control-derived reference,Ta+1,0.05,0.13719746734201554,0.017172181098838415,0.08719746734201554
10,ReTa03,,,Control-derived reference,Ta+3,0.1,0.0009965273715296155,0.009107840166466732,-0.0990034726284704
10,ReTa03,,,Control-derived reference,Ta+5 (Ta2O5),0.55,0.46286756835430126,0.002892917650599914,-0.08713243164569878
11,ReTa04,0.0,0.0,Control-derived reference,Ta metal,0.2,0.18881854300006265,0.012837281533836868,-0.011181456999937361
11,ReTa04,0.0,0.0,Control-derived reference,Ta interface,0.05,0.10634518603950933,1.3056588810016519e-10,0.05634518603950933
11,ReTa04,0.0,0.0,Control-derived reference,Ta alloy,0.05,0.020845511555122223,0.0030092434997162124,-0.02915448844487778
11,ReTa04,0.0,0.0,Control-derived reference,Ta+1,0.05,0.15165080488912286,0.015987016370742374,0.10165080488912286
11,ReTa04,0.0,0.0,Control-derived reference,Ta+3,0.1,0.042321778817874925,0.003842188189180147,-0.05767822118212508
11,ReTa04,0.0,0.0,Control-derived reference,Ta+5 (Ta2O5),0.55,0.49001817569830797,0.0027753750401205263,-0.05998182430169208
12,ReTa04,1.0,10.013,Control-derived reference,Ta metal,0.2,0.3155275601319397,0.017058479860646535,0.11552756013193971
12,ReTa04,1.0,10.013,Control-derived reference,Ta interface,0.05,0.017094428251733046,1.0332445280268155e-07,-0.03290557174826696
12,ReTa04,1.0,10.013,Control-derived reference,Ta alloy,0.05,0.051020124120635155,0.00591660717674952,0.001020124120635152
12,ReTa04,1.0,10.013,Control-derived reference,Ta+1,0.05,0.4422315352837295,0.014919418742287659,0.3922315352837295
12,ReTa04,1.0,10.013,Control-derived reference,Ta+3,0.1,0.13903982713901583,0.0034504322348130646,0.039039827139015826
12,ReTa04,1.0,10.013,Control-derived reference,Ta+5 (Ta2O5),0.55,0.0350865250729467,0.002258304228282353,-0.5149134749270533
13,ReTa04,2.0,20.026,Control-derived reference,Ta metal,0.2,0.37462341454968334,0.023580956653898127,0.17462341454968333
13,ReTa04,2.0,20.026,Control-derived reference,Ta interface,0.05,0.017047308362936504,6.785886724291734e-08,-0.0329526916370635
13,ReTa04,2.0,20.026,Control-derived reference,Ta alloy,0.05,0.04810512582910143,0.004031385711602811,-0.0018948741708985709
13,ReTa04,2.0,20.026,Control-derived reference,Ta+1,0.05,0.39082473106826815,0.021054106455627466,0.34082473106826816
13,ReTa04,2.0,20.026,Control-derived reference,Ta+3,0.1,0.15678127553668203,0.004587181700794681,0.056781275536682024
13,ReTa04,2.0,20.026,Control-derived reference,Ta+5 (Ta2O5),0.55,0.012618144653328528,0.0020372009644657823,-0.5373818553466715
14,ReTa04,3.0,30.039,Control-derived reference,Ta metal,0.2,0.3178953620335826,0.017630773849644316,0.11789536203358258
14,ReTa04,3.0,30.039,Control-derived reference,Ta interface,0.05,0.10242069508975254,1.6719730931735673e-08,0.05242069508975254
14,ReTa04,3.0,30.039,Control-derived reference,Ta alloy,0.05,0.0589723024880215,0.005107542249624757,0.0089723024880215
14,ReTa04,3.0,30.039,Control-derived reference,Ta+1,0.05,0.39718185567230474,0.015884215847723294,0.34718185567230475
14,ReTa04,3.0,30.039,Control-derived reference,Ta+3,0.1,0.09711153854459965,0.004155219384971432,-0.0028884614554003513
14,ReTa04,3.0,30.039,Control-derived reference,Ta+5 (Ta2O5),0.55,0.026418246171739088,0.0025259274326460165,-0.523581753828261
15,ReTa04,4.0,40.051,Control-derived reference,Ta metal,0.2,0.3295847760879764,0.018601870958514694,0.12958477608797642
15,ReTa04,4.0,40.051,Control-derived reference,Ta interface,0.05,0.01711425950867654,2.503074561526024e-07,-0.032885740491323465
15,ReTa04,4.0,40.051,Control-derived reference,Ta alloy,0.05,0.04675833146788792,0.006071459992931198,-0.0032416685321120797
15,ReTa04,4.0,40.051,Control-derived reference,Ta+1,0.05,0.4340503569098986,0.016496586967127493,0.38405035690989864
15,ReTa04,4.0,40.051,Control-derived reference,Ta+3,0.1,0.1367194124901671,0.00372882838511995,0.03671941249016711
15,ReTa04,4.0,40.051,Control-derived reference,Ta+5 (Ta2O5),0.55,0.03577286353539332,0.002438967877279856,-0.5142271364646067
16,ReTa04,5.0,50.063,Control-derived reference,Ta metal,0.2,0.3299468027631421,0.018405327090936882,0.12994680276314208
16,ReTa04,5.0,50.063,Control-derived reference,Ta interface,0.05,0.10429907059632278,2.233635873040995e-08,0.054299070596322774
16,ReTa04,5.0,50.063,Control-derived reference,Ta alloy,0.05,0.04506946405667271,0.0034202191958827557,-0.004930535943327291
16,ReTa04,5.0,50.063,Control-derived reference,Ta+1,0.05,0.4018269939820872,0.016870710622608406,0.3518269939820872
16,ReTa04,5.0,50.063,Control-derived reference,Ta+3,0.1,0.09664030192167723,0.0033636823374815377,-0.003359698078322773
16,ReTa04,5.0,50.063,Control-derived reference,Ta+5 (Ta2O5),0.55,0.022217366680097935,0.0019165093701589001,-0.5277826333199022
17,ReTa04,6.0,60.076,Control-derived reference,Ta metal,0.2,0.37495259298427197,0.02370604061649827,0.17495259298427196
17,ReTa04,6.0,60.076,Control-derived reference,Ta interface,0.05,0.01704585455612115,5.1066040239638154e-09,-0.032954145443878854
17,ReTa04,6.0,60.076,Control-derived reference,Ta alloy,0.05,0.04543178045419953,0.003970230345178545,-0.004568219545800473
17,ReTa04,6.0,60.076,Control-derived reference,Ta+1,0.05,0.3955657651583363,0.021255615439492562,0.3455657651583363
17,ReTa04,6.0,60.076,Control-derived reference,Ta+3,0.1,0.15592854575290627,0.004511320593160956,0.05592854575290626
17,ReTa04,6.0,60.076,Control-derived reference,Ta+5 (Ta2O5),0.55,0.011075461094164714,0.0020457790033490205,-0.5389245389058354
18,ReTa04,7.0,70.089,Control-derived reference,Ta metal,0.2,0.3222521918091046,0.018151223721430732,0.12225219180910457
18,ReTa04,7.0,70.089,Control-derived reference,Ta interface,0.05,0.10245115501423477,1.074297192855012e-08,0.052451155014234765
18,ReTa04,7.0,70.089,Control-derived reference,Ta alloy,0.05,0.05834805473569883,0.004274916449425789,0.008348054735698829
18,ReTa04,7.0,70.089,Control-derived reference,Ta+1,0.05,0.39238434098315095,0.016269740506568115,0.34238434098315096
18,ReTa04,7.0,70.089,Control-derived reference,Ta+3,0.1,0.09654161174524925,0.003479811496365568,-0.003458388254750755
18,ReTa04,7.0,70.089,Control-derived reference,Ta+5 (Ta2O5),0.55,0.02802264571256166,0.002504929549551497,-0.5219773542874384
19,ReTa04,8.0,80.101,Control-derived reference,Ta metal,0.2,0.26095206149622097,0.017201034431626527,0.060952061496220955
19,ReTa04,8.0,80.101,Control-derived reference,Ta interface,0.05,0.10289717517366914,5.580816416909624e-08,0.05289717517366914
19,ReTa04,8.0,80.101,Control-derived reference,Ta alloy,0.05,0.041010765373509325,0.004711819208739227,-0.008989234626490678
19,ReTa04,8.0,80.101,Control-derived reference,Ta+1,0.05,0.42272857814326514,0.01578551425394073,0.37272857814326515
19,ReTa04,8.0,80.101,Control-derived reference,Ta+3,0.1,0.13732536618892424,0.0032405616616809955,0.037325366188924236
19,ReTa04,8.0,80.101,Control-derived reference,Ta+5 (Ta2O5),0.55,0.035086053624411244,0.0022167294059378777,-0.5149139463755888
20,ReTa04,9.0,90.114,Control-derived reference,Ta metal,0.2,0.28958763253685293,0.0,0.08958763253685292
20,ReTa04,9.0,90.114,Control-derived reference,Ta interface,0.05,0.10348605837056166,0.0,0.053486058370561654
20,ReTa04,9.0,90.114,Control-derived reference,Ta alloy,0.05,5.744630236535074e-16,0.0,-0.04999999999999943
20,ReTa04,9.0,90.114,Control-derived reference,Ta+1,0.05,0.42499634747969406,0.0,0.37499634747969407
20,ReTa04,9.0,90.114,Control-derived reference,Ta+3,0.1,0.13570719073178744,0.0,0.035707190731787436
20,ReTa04,9.0,90.114,Control-derived reference,Ta+5 (Ta2O5),0.55,0.04622277088110343,0.0,-0.5037772291188967
21,ReTa04,,,Control-derived reference,Ta metal,0.2,0.16317581196744754,0.0158103619556182,-0.03682418803255247
21,ReTa04,,,Control-derived reference,Ta interface,0.05,0.10637690734382863,8.307973900191815e-10,0.05637690734382862
21,ReTa04,,,Control-derived reference,Ta alloy,0.05,0.01634313985879862,0.0030866817397238763,-0.03365686014120138
21,ReTa04,,,Control-derived reference,Ta+1,0.05,0.17277809171258118,0.016389143432632584,0.12277809171258118
21,ReTa04,,,Control-derived reference,Ta+3,0.1,0.04752871810090403,0.003756053320252095,-0.05247128189909597
21,ReTa04,,,Control-derived reference,Ta+5 (Ta2O5),0.55,0.49379733101644,0.002855980383108531,-0.05620266898356002
