index,sample,etchlevel,etchtime,element,species,spin,expected_eV,fitted_eV,fitted_stderr,delta_eV
5,ReTa03,5.0,50.064,Re4f,ReO2 (Re4+),5/2,44.7,44.23531914900414,0.010727201467734631,-0.46468085099586176
5,ReTa03,5.0,50.064,Re4f,ReO3 (Re6+),7/2,43.1,43.1535030770361,0.19757168770287944,0.05350307703609758
5,ReTa03,5.0,50.064,Re4f,ReO3 (Re6+),5/2,45.5,45.58882222604022,0.19325986409606127,0.08882222604022161
5,ReTa03,5.0,50.064,Re4f,Re2O7 (Re7+),7/2,45.5,46.69999999999999,4.969137248449885e-08,1.1999999999999886
5,ReTa03,5.0,50.064,Re4f,Re2O7 (Re7+),5/2,47.9,49.13531914900411,0.010727201467683212,1.2353191490041127
6,ReTa03,6.0,60.077,Re4f,Re metal,7/2,40.3,40.65816888739682,0.00593412848623609,0.35816888739682184
6,ReTa03,6.0,60.077,Re4f,Re metal,5/2,42.7,43.09350827868737,0.009118299618345265,0.3935082786873707
6,ReTa03,6.0,60.077,Re4f,ReO2 (Re4+),7/2,42.3,41.800000000000026,6.31858804499357e-08,-0.4999999999999716
6,ReTa03,6.0,60.077,Re4f,ReO2 (Re4+),5/2,44.7,44.23533939129058,0.010662343576048458,-0.4646606087094227
6,ReTa03,6.0,60.077,Re4f,ReO3 (Re6+),7/2,43.1,43.139849494491784,0.19123228455992639,0.03984949449178288
6,ReTa03,6.0,60.077,Re4f,ReO3 (Re6+),5/2,45.5,45.57518888578234,0.18684985049546599,0.07518888578233884
6,ReTa03,6.0,60.077,Re4f,Re2O7 (Re7+),7/2,45.5,46.699999999999996,3.332860679875472e-08,1.1999999999999957
6,ReTa03,6.0,60.077,Re4f,Re2O7 (Re7+),5/2,47.9,49.13533939129055,0.010662343575918037,1.2353393912905517
7,ReTa03,7.0,70.09,Re4f,Re metal,7/2,40.3,40.655043106790345,0.006125388701408315,0.35504310679034745
7,ReTa03,7.0,70.09,Re4f,Re metal,5/2,42.7,43.09051423887522,0.009371075211798068,0.39051423887521963
7,ReTa03,7.0,70.09,Re4f,ReO2 (Re4+),7/2,42.3,41.8,1.7256362681269945e-08,-0.5
7,ReTa03,7.0,70.09,Re4f,ReO2 (Re4+),5/2,44.7,44.235471132084875,0.010956695796681827,-0.4645288679151278
7,ReTa03,7.0,70.09,Re4f,ReO3 (Re6+),7/2,43.1,43.14676276601045,0.20041498047139922,0.04676276601044549
7,ReTa03,7.0,70.09,Re4f,ReO3 (Re6+),5/2,45.5,45.582233898095325,0.19599955030504107,0.08223389809532478
7,ReTa03,7.0,70.09,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,1.798147612744525e-09,1.2000000000000028
7,ReTa03,7.0,70.09,Re4f,Re2O7 (Re7+),5/2,47.9,49.13547113208488,0.010956695796668704,1.2354711320848821
8,ReTa03,8.0,80.103,Re4f,Re metal,7/2,40.3,40.65427946715178,0.0058468344631069655,0.35427946715178393
8,ReTa03,8.0,80.103,Re4f,Re metal,5/2,42.7,43.0885148552169,0.008937614710940556,0.3885148552168971
8,ReTa03,8.0,80.103,Re4f,ReO2 (Re4+),7/2,42.3,41.8,1.3569595463584146e-08,-0.5
8,ReTa03,8.0,80.103,Re4f,ReO2 (Re4+),5/2,44.7,44.234235388065116,0.010456188212940766,-0.46576461193488683
8,ReTa03,8.0,80.103,Re4f,ReO3 (Re6+),7/2,43.1,43.156345641741034,0.18949743866973176,0.05634564174103218
8,ReTa03,8.0,80.103,Re4f,ReO3 (Re6+),5/2,45.5,45.59058102980616,0.1852939726676397,0.09058102980615956
8,ReTa03,8.0,80.103,Re4f,Re2O7 (Re7+),7/2,45.5,46.699999999999996,3.618058373088481e-08,1.1999999999999957
8,ReTa03,8.0,80.103,Re4f,Re2O7 (Re7+),5/2,47.9,49.13423538806512,0.010456188212996261,1.2342353880651231
9,ReTa03,9.0,90.115,Re4f,Re metal,7/2,40.3,40.652675829288256,0.005987445461547709,0.352675829288259
9,ReTa03,9.0,90.115,Re4f,Re metal,5/2,42.7,43.08840456397442,0.009163780615492487,0.3884045639744187
9,ReTa03,9.0,90.115,Re4f,ReO2 (Re4+),7/2,42.3,41.800000000000026,6.570937679933006e-08,-0.4999999999999716
9,ReTa03,9.0,90.115,Re4f,ReO2 (Re4+),5/2,44.7,44.23572873468619,0.010714665312597049,-0.4642712653138119
9,ReTa03,9.0,90.115,Re4f,ReO3 (Re6+),7/2,43.1,43.14540864053446,0.196559283200398,0.04540864053446114
9,ReTa03,9.0,90.115,Re4f,ReO3 (Re6+),5/2,45.5,45.58113737522063,0.192249462631988,0.08113737522062792
9,ReTa03,9.0,90.115,Re4f,Re2O7 (Re7+),7/2,45.5,46.69999999999999,4.223348296510666e-08,1.1999999999999886
9,ReTa03,9.0,90.115,Re4f,Re2O7 (Re7+),5/2,47.9,49.135728734686154,0.01071466531248495,1.2357287346861554
10,ReTa03,,,Re4f,Re metal,7/2,40.3,40.698972858782206,0.005232170050893835,0.39897285878220856
10,ReTa03,,,Re4f,Re metal,5/2,42.7,43.125470549971986,0.008132217858334508,0.4254705499719833
10,ReTa03,,,Re4f,ReO2 (Re4+),7/2,42.3,41.80000000000002,1.936619860351501e-08,-0.4999999999999787
10,ReTa03,,,Re4f,ReO2 (Re4+),5/2,44.7,44.2264976911898,0.009338986502816412,-0.47350230881020394
10,ReTa03,,,Re4f,ReO3 (Re6+),7/2,43.1,43.46549800044711,0.07623545677844615,0.36549800044711134
10,ReTa03,,,Re4f,ReO3 (Re6+),5/2,45.5,45.89199569163689,0.07382222058147148,0.3919956916368932
10,ReTa03,,,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,2.3437252223048006e-08,1.2000000000000028
10,ReTa03,,,Re4f,Re2O7 (Re7+),5/2,47.9,49.12649769118978,0.009338986502826533,1.2264976911897847
11,ReTa04,0.0,0.0,Re4f,Re metal,7/2,40.3,40.6536530382758,0.005757984594344599,0.35365303827580163
11,ReTa04,0.0,0.0,Re4f,Re metal,5/2,42.7,43.10631248287852,0.01091229545921495,0.4063124828785192
11,ReTa04,0.0,0.0,Re4f,ReO2 (Re4+),7/2,42.3,41.8,5.5339738222286834e-11,-0.5
11,ReTa04,0.0,0.0,Re4f,ReO2 (Re4+),5/2,44.7,44.25265944460272,0.01271453183823348,-0.44734055539728246
11,ReTa04,0.0,0.0,Re4f,ReO3 (Re6+),7/2,43.1,42.82938844131264,0.056234287422010275,-0.27061155868736364
11,ReTa04,0.0,0.0,Re4f,ReO3 (Re6+),5/2,45.5,45.28204788591536,0.05698091288234343,-0.217952114084639
11,ReTa04,0.0,0.0,Re4f,Re2O7 (Re7+),7/2,45.5,46.0925403800926,0.29029001698599366,0.5925403800926006
11,ReTa04,0.0,0.0,Re4f,Re2O7 (Re7+),5/2,47.9,48.545199824695324,0.29797078068629995,0.6451998246953252
12,ReTa04,1.0,10.013,Re4f,Re metal,7/2,40.3,40.59781904222322,0.0055493849906636025,0.29781904222322453
12,ReTa04,1.0,10.013,Re4f,Re metal,5/2,42.7,43.03187679520274,0.008395604682354304,0.3318767952027386
12,ReTa04,1.0,10.013,Re4f,ReO2 (Re4+),7/2,42.3,41.8,1.0035416845862438e-08,-0.5
12,ReTa04,1.0,10.013,Re4f,ReO2 (Re4+),5/2,44.7,44.23405775297952,0.009913268040633274,-0.4659422470204859
12,ReTa04,1.0,10.013,Re4f,ReO3 (Re6+),7/2,43.1,43.213554341500554,0.18435216113578082,0.11355434150055288
12,ReTa04,1.0,10.013,Re4f,ReO3 (Re6+),5/2,45.5,45.647612094480074,0.1807972471924497,0.14761209448007406
12,ReTa04,1.0,10.013,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,2.0224403488401814e-08,1.2000000000000028
12,ReTa04,1.0,10.013,Re4f,Re2O7 (Re7+),5/2,47.9,49.13405775297952,0.00991326804064827,1.234057752979524
13,ReTa04,2.0,20.026,Re4f,Re metal,7/2,40.3,40.59822888374328,0.00581310459859526,0.2982288837432847
13,ReTa04,2.0,20.026,Re4f,Re metal,5/2,42.7,43.035330195606505,0.00889271684781064,0.33533019560650246
13,ReTa04,2.0,20.026,Re4f,ReO2 (Re4+),7/2,42.3,41.8,1.7825119754446963e-08,-0.5
13,ReTa04,2.0,20.026,Re4f,ReO2 (Re4+),5/2,44.7,44.23710131186322,0.010475979436081416,-0.46289868813678225
13,ReTa04,2.0,20.026,Re4f,ReO3 (Re6+),7/2,43.1,43.17533291973706,0.19049324216272226,0.07533291973705758
13,ReTa04,2.0,20.026,Re4f,ReO3 (Re6+),5/2,45.5,45.61243423160028,0.18653560830445284,0.11243423160028243
13,ReTa04,2.0,20.026,Re4f,Re2O7 (Re7+),7/2,45.5,46.69999999999999,3.915372616359636e-08,1.1999999999999886
13,ReTa04,2.0,20.026,Re4f,Re2O7 (Re7+),5/2,47.9,49.13710131186321,0.01047597943613876,1.2371013118632135
14,ReTa04,3.0,30.039,Re4f,Re metal,7/2,40.3,40.59791869199957,0.005881464565490385,0.2979186919995698
14,ReTa04,3.0,30.039,Re4f,Re metal,5/2,42.7,43.03398740601218,0.008967984530778845,0.33398740601217725
14,ReTa04,3.0,30.039,Re4f,ReO2 (Re4+),7/2,42.3,41.8,2.0634962586569516e-08,-0.5
14,ReTa04,3.0,30.039,Re4f,ReO2 (Re4+),5/2,44.7,44.23606871401261,0.010569522255108321,-0.4639312859873925
14,ReTa04,3.0,30.039,Re4f,ReO3 (Re6+),7/2,43.1,43.18459252561828,0.1934160255579697,0.08459252561827668
14,ReTa04,3.0,30.039,Re4f,ReO3 (Re6+),5/2,45.5,45.62066123963089,0.18948025192475218,0.12066123963089126
14,ReTa04,3.0,30.039,Re4f,Re2O7 (Re7+),7/2,45.5,46.699999999999974,5.5030137184228175e-08,1.1999999999999744
14,ReTa04,3.0,30.039,Re4f,Re2O7 (Re7+),5/2,47.9,49.13606871401259,0.010569522255229174,1.236068714012589
15,ReTa04,4.0,40.051,Re4f,Re metal,7/2,40.3,40.599107435682356,0.005840811396393356,0.29910743568235887
15,ReTa04,4.0,40.051,Re4f,Re metal,5/2,42.7,43.03630836087409,0.0089416222913755,0.3363083608740851
15,ReTa04,4.0,40.051,Re4f,ReO2 (Re4+),7/2,42.3,41.80000000000002,5.7376405824298573e-08,-0.4999999999999787
15,ReTa04,4.0,40.051,Re4f,ReO2 (Re4+),5/2,44.7,44.23720092519174,0.010520615647974756,-0.46279907480825955
15,ReTa04,4.0,40.051,Re4f,ReO3 (Re6+),7/2,43.1,43.16322025396621,0.1911338092238988,0.06322025396620745
15,ReTa04,4.0,40.051,Re4f,ReO3 (Re6+),5/2,45.5,45.600421179157934,0.18712993220274643,0.1004211791579337
15,ReTa04,4.0,40.051,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,6.4376190987356566e-09,1.2000000000000028
15,ReTa04,4.0,40.051,Re4f,Re2O7 (Re7+),5/2,47.9,49.137200925191735,0.010520615647823035,1.2372009251917362
16,ReTa04,5.0,50.063,Re4f,Re metal,7/2,40.3,40.5990324962539,0.005846530002703799,0.2990324962539006
16,ReTa04,5.0,50.063,Re4f,Re metal,5/2,42.7,43.035506190106226,0.008919249170628646,0.33550619010622285
16,ReTa04,5.0,50.063,Re4f,ReO2 (Re4+),7/2,42.3,41.8,5.462863222236847e-09,-0.5
16,ReTa04,5.0,50.063,Re4f,ReO2 (Re4+),5/2,44.7,44.236473693852325,0.010496529053204924,-0.46352630614767776
16,ReTa04,5.0,50.063,Re4f,ReO3 (Re6+),7/2,43.1,43.16529704166023,0.19878950841255053,0.06529704166023009
16,ReTa04,5.0,50.063,Re4f,ReO3 (Re6+),5/2,45.5,45.60177073551256,0.19485228926047646,0.10177073551255944
16,ReTa04,5.0,50.063,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,3.84064454235827e-09,1.2000000000000028
16,ReTa04,5.0,50.063,Re4f,Re2O7 (Re7+),5/2,47.9,49.13647369385233,0.01049652905320437,1.2364736938523322
17,ReTa04,6.0,60.076,Re4f,Re metal,7/2,40.3,40.60147021993174,0.005877648270800618,0.30147021993174405
17,ReTa04,6.0,60.076,Re4f,Re metal,5/2,42.7,43.03914760034545,0.008975749387690307,0.33914760034544855
17,ReTa04,6.0,60.076,Re4f,ReO2 (Re4+),7/2,42.3,41.800000000000026,6.857136996176477e-08,-0.4999999999999716
17,ReTa04,6.0,60.076,Re4f,ReO2 (Re4+),5/2,44.7,44.237677380413736,0.010568900919561301,-0.4623226195862671
17,ReTa04,6.0,60.076,Re4f,ReO3 (Re6+),7/2,43.1,43.15732408507767,0.19774151536991283,0.057324085077667064
17,ReTa04,6.0,60.076,Re4f,ReO3 (Re6+),5/2,45.5,45.59500146549138,0.19371046650032095,0.09500146549137867
17,ReTa04,6.0,60.076,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,3.0052078548531017e-09,1.2000000000000028
17,ReTa04,6.0,60.076,Re4f,Re2O7 (Re7+),5/2,47.9,49.13767738041371,0.0105689009193433,1.2376773804137144
18,ReTa04,7.0,70.089,Re4f,Re metal,7/2,40.3,40.603441571618674,0.006040328249818588,0.30344157161867713
18,ReTa04,7.0,70.089,Re4f,Re metal,5/2,42.7,43.040137732677934,0.009198385228842568,0.3401377326779311
18,ReTa04,7.0,70.089,Re4f,ReO2 (Re4+),7/2,42.3,41.80000000000002,5.811905545783889e-08,-0.4999999999999787
18,ReTa04,7.0,70.089,Re4f,ReO2 (Re4+),5/2,44.7,44.23669616105928,0.010825944599087313,-0.4633038389407247
18,ReTa04,7.0,70.089,Re4f,ReO3 (Re6+),7/2,43.1,43.15872582504875,0.20603747051296958,0.05872582504874657
18,ReTa04,7.0,70.089,Re4f,ReO3 (Re6+),5/2,45.5,45.59542198610801,0.20194676780608536,0.09542198610800767
18,ReTa04,7.0,70.089,Re4f,Re2O7 (Re7+),7/2,45.5,46.699999999999996,2.8745326487156158e-08,1.1999999999999957
18,ReTa04,7.0,70.089,Re4f,Re2O7 (Re7+),5/2,47.9,49.136696161059255,0.010825944598969874,1.2366961610592568
19,ReTa04,8.0,80.101,Re4f,Re metal,7/2,40.3,40.59984480782531,0.005858011875157986,0.2998448078253162
19,ReTa04,8.0,80.101,Re4f,Re metal,5/2,42.7,43.03714531179666,0.008981536574390157,0.33714531179665386
19,ReTa04,8.0,80.101,Re4f,ReO2 (Re4+),7/2,42.3,41.8,1.5712737681480935e-08,-0.5
19,ReTa04,8.0,80.101,Re4f,ReO2 (Re4+),5/2,44.7,44.23730050397134,0.010571505300765222,-0.46269949602866234
19,ReTa04,8.0,80.101,Re4f,ReO3 (Re6+),7/2,43.1,43.15094591906259,0.19286811519735364,0.05094591906259183
19,ReTa04,8.0,80.101,Re4f,ReO3 (Re6+),5/2,45.5,45.58824642303394,0.1887655348205883,0.0882464230339366
19,ReTa04,8.0,80.101,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,8.389940826013055e-09,1.2000000000000028
19,ReTa04,8.0,80.101,Re4f,Re2O7 (Re7+),5/2,47.9,49.137300503971346,0.010571505300756873,1.2373005039713476
20,ReTa04,9.0,90.114,Re4f,Re metal,7/2,40.3,40.59966134131172,0.00556587685287605,0.29966134131172595
20,ReTa04,9.0,90.114,Re4f,Re metal,5/2,42.7,43.034621163910714,0.008475891184456507,0.33462116391071106
20,ReTa04,9.0,90.114,Re4f,ReO2 (Re4+),7/2,42.3,41.80000000000002,4.9900833136704336e-08,-0.4999999999999787
20,ReTa04,9.0,90.114,Re4f,ReO2 (Re4+),5/2,44.7,44.23495982259901,0.009984170934943177,-0.46504017740099357
20,ReTa04,9.0,90.114,Re4f,ReO3 (Re6+),7/2,43.1,43.198312404907504,0.18352341344407855,0.09831240490750304
20,ReTa04,9.0,90.114,Re4f,ReO3 (Re6+),5/2,45.5,45.633272227506495,0.17985664561925946,0.13327222750649526
20,ReTa04,9.0,90.114,Re4f,Re2O7 (Re7+),7/2,45.5,46.699999999999974,5.567653362278238e-08,1.1999999999999744
20,ReTa04,9.0,90.114,Re4f,Re2O7 (Re7+),5/2,47.9,49.13495982259897,0.009984170934975245,1.2349598225989737
21,ReTa04,,,Re4f,Re metal,7/2,40.3,40.64735909733066,0.005093573746403509,0.34735909733065995
21,ReTa04,,,Re4f,Re metal,5/2,42.7,43.069899215868936,0.007966702126059391,0.3698992158689336
21,ReTa04,,,Re4f,ReO2 (Re4+),7/2,42.3,41.8,6.56889822761028e-09,-0.5
21,ReTa04,,,Re4f,ReO2 (Re4+),5/2,44.7,44.22254011853828,0.009179298862281525,-0.47745988146172635
21,ReTa04,,,Re4f,ReO3 (Re6+),7/2,43.1,43.43767132831786,0.0659073113639492,0.3376713283178603
21,ReTa04,,,Re4f,ReO3 (Re6+),5/2,45.5,45.86021144685614,0.06383553800001718,0.36021144685614104
21,ReTa04,,,Re4f,Re2O7 (Re7+),7/2,45.5,46.69999999999999,6.281738829965715e-08,1.1999999999999886
21,ReTa04,,,Re4f,Re2O7 (Re7+),5/2,47.9,49.12254011853827,0.00917929886249303,1.2225401185382694
