index,sample,etchlevel,etchtime,element,species,spin,expected_eV,fitted_eV,fitted_stderr,delta_eV
0,BOE_WK0,,,Re4f,Re metal,7/2,40.35,40.456171764096254,0.0,0.10617176409625273
0,BOE_WK0,,,Re4f,Re metal,5/2,42.77,42.88807497310684,0.0,0.11807497310683601
0,BOE_WK0,,,Re4f,Redp1 (Reδ+1),7/2,40.57,40.67617176409625,0.0,0.10617176409625273
0,BOE_WK0,,,Re4f,Redp1 (Reδ+1),5/2,42.99,43.10807497310684,0.0,0.11807497310683601
0,BOE_WK0,,,Re4f,Redp2 (Reδ+2),7/2,40.8,40.90617176409626,0.0,0.10617176409625984
0,BOE_WK0,,,Re4f,Redp2 (Reδ+2),5/2,43.22,43.33807497310684,0.0,0.11807497310684312
0,BOE_WK0,,,Re4f,Redp3 (Reδ+3),7/2,41.08,41.18617176409625,0.0,0.10617176409625273
0,BOE_WK0,,,Re4f,Redp3 (Reδ+3),5/2,43.5,43.61807497310684,0.0,0.11807497310684312
0,BOE_WK0,,,Re4f,ReO (Re2+),7/2,41.45,41.699999999999996,0.0,0.2499999999999929
0,BOE_WK0,,,Re4f,ReO (Re2+),5/2,43.87,44.13190320901059,0.0,0.2619032090105904
0,BOE_WK0,,,Re4f,ReO2 (Re4+),7/2,42.2,42.606599263919705,0.0,0.406599263919702
0,BOE_WK0,,,Re4f,ReO2 (Re4+),5/2,44.62,45.03850247293029,0.0,0.4185024729302924
0,BOE_WK0,,,Re4f,ReO3 (Re6+),7/2,43.1,43.259187719768946,0.0,0.1591877197689442
0,BOE_WK0,,,Re4f,ReO3 (Re6+),5/2,45.52,45.69109092877953,0.0,0.17109092877952747
0,BOE_WK0,,,Re4f,Re2O7 (Re7+),7/2,45.5,45.74188945248206,0.0,0.24188945248206295
0,BOE_WK0,,,Re4f,Re2O7 (Re7+),5/2,47.92,48.173792661492655,0.0,0.25379266149265334
1,BOE_WK1,,,Re4f,Re metal,7/2,40.35,40.447893201629654,0.0,0.09789320162965254
1,BOE_WK1,,,Re4f,Re metal,5/2,42.77,42.87800672877303,0.0,0.1080067287730273
1,BOE_WK1,,,Re4f,Redp1 (Reδ+1),7/2,40.57,40.66789320162965,0.0,0.09789320162965254
1,BOE_WK1,,,Re4f,Redp1 (Reδ+1),5/2,42.99,43.09800672877303,0.0,0.1080067287730273
1,BOE_WK1,,,Re4f,Redp2 (Reδ+2),7/2,40.8,40.89789320162966,0.0,0.09789320162965964
1,BOE_WK1,,,Re4f,Redp2 (Reδ+2),5/2,43.22,43.32800672877303,0.0,0.10800672877303441
1,BOE_WK1,,,Re4f,Redp3 (Reδ+3),7/2,41.08,41.17789320162965,0.0,0.09789320162965254
1,BOE_WK1,,,Re4f,Redp3 (Reδ+3),5/2,43.5,43.60800672877303,0.0,0.1080067287730273
1,BOE_WK1,,,Re4f,ReO (Re2+),7/2,41.45,41.61008120364754,0.0,0.16008120364753609
1,BOE_WK1,,,Re4f,ReO (Re2+),5/2,43.87,44.040194730790915,0.0,0.17019473079091796
1,BOE_WK1,,,Re4f,ReO2 (Re4+),7/2,42.2,42.595701684091665,0.0,0.3957016840916623
1,BOE_WK1,,,Re4f,ReO2 (Re4+),5/2,44.62,45.02581521123504,0.0,0.40581521123504416
1,BOE_WK1,,,Re4f,ReO3 (Re6+),7/2,43.1,43.75617735900794,0.0,0.6561773590079412
1,BOE_WK1,,,Re4f,ReO3 (Re6+),5/2,45.52,46.18629088615132,0.0,0.6662908861513159
1,BOE_WK1,,,Re4f,Re2O7 (Re7+),7/2,45.5,45.84494195448828,0.0,0.34494195448827725
1,BOE_WK1,,,Re4f,Re2O7 (Re7+),5/2,47.92,48.275055481631654,0.0,0.355055481631652
2,BOE_WK2,,,Re4f,Re metal,7/2,40.35,40.450894782553924,0.0,0.10089478255392237
2,BOE_WK2,,,Re4f,Re metal,5/2,42.77,42.878324024181694,0.0,0.10832402418169096
2,BOE_WK2,,,Re4f,Redp1 (Reδ+1),7/2,40.57,40.67089478255392,0.0,0.10089478255392237
2,BOE_WK2,,,Re4f,Redp1 (Reδ+1),5/2,42.99,43.09832402418169,0.0,0.10832402418169096
2,BOE_WK2,,,Re4f,Redp2 (Reδ+2),7/2,40.8,40.90089478255393,0.0,0.10089478255392947
2,BOE_WK2,,,Re4f,Redp2 (Reδ+2),5/2,43.22,43.3283240241817,0.0,0.10832402418169806
2,BOE_WK2,,,Re4f,Redp3 (Reδ+3),7/2,41.08,41.18089478255392,0.0,0.10089478255392237
2,BOE_WK2,,,Re4f,Redp3 (Reδ+3),5/2,43.5,43.60832402418169,0.0,0.10832402418169096
2,BOE_WK2,,,Re4f,ReO (Re2+),7/2,41.45,41.682016952594644,0.0,0.23201695259464117
2,BOE_WK2,,,Re4f,ReO (Re2+),5/2,43.87,44.109446194222414,0.0,0.23944619422241686
2,BOE_WK2,,,Re4f,ReO2 (Re4+),7/2,42.2,42.70059165345707,0.0,0.5005916534570645
2,BOE_WK2,,,Re4f,ReO2 (Re4+),5/2,44.62,45.12802089508484,0.0,0.5080208950848402
2,BOE_WK2,,,Re4f,ReO3 (Re6+),7/2,43.1,43.912642401252356,0.0,0.8126424012523543
2,BOE_WK2,,,Re4f,ReO3 (Re6+),5/2,45.52,46.340071642880126,0.0,0.8200716428801229
2,BOE_WK2,,,Re4f,Re2O7 (Re7+),7/2,45.5,45.74855772298968,0.0,0.24855772298968049
2,BOE_WK2,,,Re4f,Re2O7 (Re7+),5/2,47.92,48.17598696461745,0.0,0.2559869646174491
3,BOE_WK3,,,Re4f,Re metal,7/2,40.35,40.44258955522345,0.0,0.09258955522344792
3,BOE_WK3,,,Re4f,Re metal,5/2,42.77,42.86824744889505,0.0,0.09824744889504444
3,BOE_WK3,,,Re4f,Redp1 (Reδ+1),7/2,40.57,40.66258955522345,0.0,0.09258955522344792
3,BOE_WK3,,,Re4f,Redp1 (Reδ+1),5/2,42.99,43.088247448895046,0.0,0.09824744889504444
3,BOE_WK3,,,Re4f,Redp2 (Reδ+2),7/2,40.8,40.89258955522345,0.0,0.09258955522345502
3,BOE_WK3,,,Re4f,Redp2 (Reδ+2),5/2,43.22,43.31824744889505,0.0,0.09824744889505155
3,BOE_WK3,,,Re4f,Redp3 (Reδ+3),7/2,41.08,41.172589555223446,0.0,0.09258955522344792
3,BOE_WK3,,,Re4f,Redp3 (Reδ+3),5/2,43.5,43.598247448895044,0.0,0.09824744889504444
3,BOE_WK3,,,Re4f,ReO (Re2+),7/2,41.45,41.64769732438229,0.0,0.1976973243822897
3,BOE_WK3,,,Re4f,ReO (Re2+),5/2,43.87,44.07335521805389,0.0,0.20335521805389334
3,BOE_WK3,,,Re4f,ReO2 (Re4+),7/2,42.2,42.730720059511945,0.0,0.5307200595119426
