index,sample,etchlevel,etchtime,redchi,metal_frac,metal_err,Ta5_frac,Ta5_err,Ta3_frac,Ta3_err,Ta1_frac,Ta1_err,interface_frac,interface_err,alloy_frac,alloy_err
0,BOE_WK0,,,5.7179485754037715,0.4334695375779396,0.0,0.3201164498762046,0.0,0.04090415909793458,0.0,0.10169277277627041,0.0,0.10381708067165034,0.0,5.763005665551795e-16,0.0
1,BOE_WK1,,,6.424890860208091,0.3026341005606076,0.0,0.4983513449280098,0.0,0.054778381666107205,0.0,0.038952624787641575,0.0,0.10528354805751468,0.0,1.1922598355201314e-13,0.0
2,BOE_WK2,,,6.271923280317839,0.27504533539387016,0.008270946216891678,0.5353024281884817,0.0033869582396915524,0.05110492978600261,0.0034372551937468586,0.032297220792172676,0.006447436136631079,0.10522270341691073,0.00034622177852674857,0.0010273824225621661,0.003414514894446915
3,BOE_WK3,,,5.996939860103179,0.2786777816607161,0.0,0.5190461583239919,0.0,0.056660068530560964,0.0,0.040072751663846794,0.0,0.10554323982086725,0.0,1.6990597566689154e-14,0.0
4,Control_WK0,,,8.111127025383887,0.17938680985821123,0.00302739138463576,0.6507692718333435,0.0022327453939582284,0.03043073995897099,0.0024470832232908165,0.01894962221484462,0.0030880189135514494,0.10609443019830177,0.0003094844170300943,0.014369125936327751,0.0027173610173743513
5,Control_WK1,,,8.395151593844474,0.18270348467505354,0.018387020866496993,0.6536163438719972,0.002903406700491782,0.0330193720309532,0.0027546888812106664,0.01639142350186011,0.0036559925496583404,0.10476254306889018,0.01822132323893297,0.009506832851245827,0.0032331247088782816
6,Control_WK2,,,6.793270741022005,0.18654397376267454,0.017734116140496445,0.6565322041100569,0.003029666491645791,0.030584423353746087,0.002628752151096092,0.01889584235266939,0.0034397536487429958,0.09528376916195494,0.017467379845648542,0.012159787258898158,0.0032452520561606977
7,Control_WK3,,,7.049709856836929,0.17872437766905924,0.019498797059964223,0.6560287247628485,0.0029874224056494845,0.032867799687151616,0.0027852833294899704,0.01687140179987537,0.003535612590856614,0.10513634057960478,0.019168433924282215,0.010371355501460476,0.0031866566172786635
