index,sample,etchlevel,etchtime,oxide_thickness_nm,thickness_err_nm
0,BOE_WK0,,,1.1424922217348854,0.047466465286723124
1,BOE_WK1,,,1.6276191103919098,0.032817100784783754
2,BOE_WK2,,,1.8798965444017992,0.029014297114271455
3,BOE_WK3,,,1.748395807838747,0.03406965362506581
4,Control_WK0,,,1.309388624798183,0.046630637597903576
5,Control_WK1,,,1.3414875629809826,0.040255668729973014
6,Control_WK2,,,1.3599628505741437,0.040104361975793756
7,Control_WK3,,,1.3620636753193776,0.040511055102171525
