index,sample,etchlevel,etchtime,oxide_thickness_nm,thickness_err_nm
0,BOE_WK0,,,1.3931982555895088,0.044956551489022493
1,BOE_WK1,,,2.190617207750298,0.0
2,BOE_WK2,,,2.409431487603538,0.05330329061077216
3,BOE_WK3,,,2.380681492558941,0.0
4,Control_WK0,,,3.399511172586887,0.03732835754550089
5,Control_WK1,,,3.371576087132057,0.1982482353614261
6,Control_WK2,,,3.339188445022082,0.18636899539265164
7,Control_WK3,,,3.422567452126584,0.21644882620847633
