index,sample,etchlevel,etchtime,reference_profile,species,expected_amp,fitted_amp,stderr,delta
9,ReTa03,9.0,90.115,Control-derived reference,Ta+1,0.05,0.5247577581065916,2.049105812491592e-07,0.47475775810659165
9,ReTa03,9.0,90.115,Control-derived reference,Ta+3,0.1,0.12973002354802915,0.004432254851305357,0.029730023548029144
9,ReTa03,9.0,90.115,Control-derived reference,Ta+5 (Ta2O5),0.55,0.018834761228949483,0.0022213979158731824,-0.5311652387710506
10,ReTa03,,,Control-derived reference,Ta metal,0.2,0.09168553376679114,1.6666724395585175e-09,-0.10831446623320887
10,ReTa03,,,Control-derived reference,Ta interface,0.05,0.11002264051973497,7.752976378545802e-07,0.060022640519734966
10,ReTa03,,,Control-derived reference,Ta alloy,0.05,0.29255362995997536,0.033612583620487996,0.24255362995997537
10,ReTa03,,,Control-derived reference,Ta+1,0.05,0.30069439966201317,0.027315032066341876,0.2506943996620132
10,ReTa03,,,Control-derived reference,Ta+3,0.1,0.10520761422413387,0.016574459023178514,0.0052076142241338635
10,ReTa03,,,Control-derived reference,Ta+5 (Ta2O5),0.55,0.09983618186735145,0.027710315677149322,-0.4501638181326486
11,ReTa04,0.0,0.0,Control-derived reference,Ta metal,0.2,0.09087517136858995,0.0,-0.10912482863141006
11,ReTa04,0.0,0.0,Control-derived reference,Ta interface,0.05,0.10905020564230794,0.0,0.05905020564230794
11,ReTa04,0.0,0.0,Control-derived reference,Ta alloy,0.05,0.0,0.0,-0.05
11,ReTa04,0.0,0.0,Control-derived reference,Ta+1,0.05,0.26719711318730416,0.0,0.21719711318730417
11,ReTa04,0.0,0.0,Control-derived reference,Ta+3,0.1,0.03398697249182197,0.0,-0.06601302750817803
11,ReTa04,0.0,0.0,Control-derived reference,Ta+5 (Ta2O5),0.55,0.498890537309976,0.0,-0.05110946269002403
12,ReTa04,1.0,10.013,Control-derived reference,Ta metal,0.2,0.12726660201378817,0.010006606880964825,-0.07273339798621184
12,ReTa04,1.0,10.013,Control-derived reference,Ta interface,0.05,0.07996770855737619,1.9399918133664063e-09,0.029967708557376183
12,ReTa04,1.0,10.013,Control-derived reference,Ta alloy,0.05,0.2312813114684286,0.011461121047426035,0.18128131146842857
12,ReTa04,1.0,10.013,Control-derived reference,Ta+1,0.05,0.3164961394240707,0.010085742193152645,0.2664961394240707
12,ReTa04,1.0,10.013,Control-derived reference,Ta+3,0.1,0.20882207056081625,0.009700675186311146,0.10882207056081625
12,ReTa04,1.0,10.013,Control-derived reference,Ta+5 (Ta2O5),0.55,0.036166167975520185,0.003876504408600657,-0.5138338320244799
13,ReTa04,2.0,20.026,Control-derived reference,Ta metal,0.2,0.15292224489857503,0.011894905606530034,-0.04707775510142498
13,ReTa04,2.0,20.026,Control-derived reference,Ta interface,0.05,0.0802032211535461,5.170780292093395e-09,0.030203221153546095
13,ReTa04,2.0,20.026,Control-derived reference,Ta alloy,0.05,0.22992974159057314,0.011544133634643159,0.17992974159057312
13,ReTa04,2.0,20.026,Control-derived reference,Ta+1,0.05,0.2959087319933201,0.011525009561391353,0.24590873199332008
13,ReTa04,2.0,20.026,Control-derived reference,Ta+3,0.1,0.20641378969255508,0.009931342462652884,0.10641378969255508
13,ReTa04,2.0,20.026,Control-derived reference,Ta+5 (Ta2O5),0.55,0.0346222706714305,0.004049587639002759,-0.5153777293285695
14,ReTa04,3.0,30.039,Control-derived reference,Ta metal,0.2,0.15676178441636093,0.01214867487910814,-0.04323821558363908
14,ReTa04,3.0,30.039,Control-derived reference,Ta interface,0.05,0.08025976876202916,1.3891932006122916e-08,0.030259768762029154
14,ReTa04,3.0,30.039,Control-derived reference,Ta alloy,0.05,0.22830494344190688,0.01179364373476081,0.1783049434419069
14,ReTa04,3.0,30.039,Control-derived reference,Ta+1,0.05,0.29372592719195045,0.011764025570670368,0.24372592719195046
14,ReTa04,3.0,30.039,Control-derived reference,Ta+3,0.1,0.20650455320496489,0.010183412148783407,0.10650455320496488
14,ReTa04,3.0,30.039,Control-derived reference,Ta+5 (Ta2O5),0.55,0.03444302298278769,0.004171120834941003,-0.5155569770172124
15,ReTa04,4.0,40.051,Control-derived reference,Ta metal,0.2,0.1387439974920746,0.01013415652539546,-0.0612560025079254
15,ReTa04,4.0,40.051,Control-derived reference,Ta interface,0.05,0.08025621091597092,5.0528308971085846e-08,0.030256210915970916
15,ReTa04,4.0,40.051,Control-derived reference,Ta alloy,0.05,0.22011702374725098,0.011768432727660554,0.17011702374725096
15,ReTa04,4.0,40.051,Control-derived reference,Ta+1,0.05,0.3085542936730594,0.010299905981407355,0.25855429367305943
15,ReTa04,4.0,40.051,Control-derived reference,Ta+3,0.1,0.2163398455697168,0.010211275237116213,0.1163398455697168
15,ReTa04,4.0,40.051,Control-derived reference,Ta+5 (Ta2O5),0.55,0.03598862860192722,0.004178280220437156,-0.5140113713980728
16,ReTa04,5.0,50.063,Control-derived reference,Ta metal,0.2,0.15436750343945363,0.01206523308560704,-0.04563249656054638
16,ReTa04,5.0,50.063,Control-derived reference,Ta interface,0.05,0.08033485703293174,1.669104931415252e-08,0.030334857032931734
16,ReTa04,5.0,50.063,Control-derived reference,Ta alloy,0.05,0.2295071030792492,0.011795943951706685,0.17950710307924922
16,ReTa04,5.0,50.063,Control-derived reference,Ta+1,0.05,0.2953767597110506,0.011718353645435374,0.2453767597110506
16,ReTa04,5.0,50.063,Control-derived reference,Ta+3,0.1,0.20540381243442324,0.010156606617847444,0.10540381243442323
16,ReTa04,5.0,50.063,Control-derived reference,Ta+5 (Ta2O5),0.55,0.03500996430289162,0.004158893149765202,-0.5149900356971084
17,ReTa04,6.0,60.076,Control-derived reference,Ta metal,0.2,0.1548734416603477,0.011963362814136439,-0.04512655833965232
17,ReTa04,6.0,60.076,Control-derived reference,Ta interface,0.05,0.08009622086089062,3.3160263546646253e-08,0.030096220860890616
17,ReTa04,6.0,60.076,Control-derived reference,Ta alloy,0.05,0.22977634695909946,0.011690266610833831,0.17977634695909944
17,ReTa04,6.0,60.076,Control-derived reference,Ta+1,0.05,0.29681994175272514,0.011633011582774973,0.24681994175272515
17,ReTa04,6.0,60.076,Control-derived reference,Ta+3,0.1,0.20509452258819252,0.0100647826411749,0.10509452258819252
17,ReTa04,6.0,60.076,Control-derived reference,Ta+5 (Ta2O5),0.55,0.03333952617874455,0.0041390591829509405,-0.5166604738212555
18,ReTa04,7.0,70.089,Control-derived reference,Ta metal,0.2,0.15553642841195955,0.012029564544488268,-0.04446357158804046
18,ReTa04,7.0,70.089,Control-derived reference,Ta interface,0.05,0.08033118934108902,7.142045726861719e-09,0.030331189341089013
18,ReTa04,7.0,70.089,Control-derived reference,Ta alloy,0.05,0.23062160365647807,0.011833216620675614,0.18062160365647806
18,ReTa04,7.0,70.089,Control-derived reference,Ta+1,0.05,0.29385891286614946,0.011695169930115587,0.24385891286614947
18,ReTa04,7.0,70.089,Control-derived reference,Ta+3,0.1,0.20490620328815967,0.01018070689532588,0.10490620328815967
18,ReTa04,7.0,70.089,Control-derived reference,Ta+5 (Ta2O5),0.55,0.034745662436164206,0.004172092073319301,-0.5152543375638359
19,ReTa04,8.0,80.101,Control-derived reference,Ta metal,0.2,0.15761771500924898,0.011932139171937141,-0.04238228499075103
19,ReTa04,8.0,80.101,Control-derived reference,Ta interface,0.05,0.0800570234761354,5.0658663862961654e-11,0.030057023476135397
19,ReTa04,8.0,80.101,Control-derived reference,Ta alloy,0.05,0.22740150962779793,0.011575425248023423,0.17740150962779794
19,ReTa04,8.0,80.101,Control-derived reference,Ta+1,0.05,0.29478049596042055,0.011566698962343358,0.24478049596042056
19,ReTa04,8.0,80.101,Control-derived reference,Ta+3,0.1,0.20711403777117587,0.010017125304945878,0.10711403777117587
19,ReTa04,8.0,80.101,Control-derived reference,Ta+5 (Ta2O5),0.55,0.033029218155221356,0.004107330328712655,-0.5169707818447787
20,ReTa04,9.0,90.114,Control-derived reference,Ta metal,0.2,0.14132995825983172,0.010122160477396025,-0.058670041740168294
20,ReTa04,9.0,90.114,Control-derived reference,Ta interface,0.05,0.08016147994856393,1.2083160865339592e-08,0.030161479948563927
20,ReTa04,9.0,90.114,Control-derived reference,Ta alloy,0.05,0.22154163527545945,0.011740873813599915,0.17154163527545946
20,ReTa04,9.0,90.114,Control-derived reference,Ta+1,0.05,0.30629749805811196,0.010270954510548276,0.25629749805811197
20,ReTa04,9.0,90.114,Control-derived reference,Ta+3,0.1,0.2156459265985892,0.010162793901999508,0.11564592659858919
20,ReTa04,9.0,90.114,Control-derived reference,Ta+5 (Ta2O5),0.55,0.03502350185944366,0.004153493798584356,-0.5149764981405563
21,ReTa04,,,Control-derived reference,Ta metal,0.2,0.09013002186005044,0.0,-0.10986997813994957
21,ReTa04,,,Control-derived reference,Ta interface,0.05,0.10815602623206047,0.0,0.05815602623206047
21,ReTa04,,,Control-derived reference,Ta alloy,0.05,0.039224034891585345,0.0,-0.010775965108414658
21,ReTa04,,,Control-derived reference,Ta+1,0.05,0.264838608583683,0.0,0.21483860858368303
21,ReTa04,,,Control-derived reference,Ta+3,0.1,1.951256296840435e-15,0.0,-0.09999999999999805
21,ReTa04,,,Control-derived reference,Ta+5 (Ta2O5),0.55,0.4976513084326188,0.0,-0.052348691567381256
