sample,group,element,species,spin,expected_eV,fitted_eV,stderr_eV,delta_eV,etchlevel,etchtime,depth_order
ReTa03,Unknown,Ta4f,Ta+5 (Ta2O5),5/2,28.7,29.157180789589788,0.11474944065212614,0.45718078958978836,1.0,10.013,2
ReTa03,Unknown,Ta4f,Ta+5 (Ta2O5),5/2,28.7,29.1377865053417,0.10383351201374057,0.4377865053417018,2.0,20.026,3
ReTa03,Unknown,Ta4f,Ta+5 (Ta2O5),5/2,28.7,29.091878649843203,0.10657298717397959,0.3918786498432034,3.0,30.038,4
ReTa03,Unknown,Ta4f,Ta+5 (Ta2O5),5/2,28.7,29.09611715983921,0.11599188244236447,0.3961171598392106,4.0,40.051,5
ReTa03,Unknown,Ta4f,Ta+5 (Ta2O5),5/2,28.7,29.094360374160473,0.09837324108775201,0.394360374160474,5.0,50.064,6
ReTa03,Unknown,Ta4f,Ta+5 (Ta2O5),5/2,28.7,29.122718733401655,0.11250918696857026,0.42271873340165556,6.0,60.077,7
ReTa03,Unknown,Ta4f,Ta+5 (Ta2O5),5/2,28.7,29.07086927791173,0.10750396441590504,0.37086927791172997,7.0,70.09,8
ReTa03,Unknown,Ta4f,Ta+5 (Ta2O5),5/2,28.7,29.11277767161863,0.10469636183471585,0.4127776716186311,8.0,80.103,9
ReTa03,Unknown,Ta4f,Ta+5 (Ta2O5),5/2,28.7,29.010719722833127,0.09161154878773255,0.3107197228331273,9.0,90.115,10
ReTa03,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,27.999999999999996,1.0872933366158712e-08,1.1999999999999957,,,0
ReTa03,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,28.0,2.3826816920974577e-09,1.1999999999999993,0.0,0.0,1
ReTa03,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,27.199123886786698,0.11041298833302862,0.39912388678669686,1.0,10.013,2
ReTa03,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,27.184715046534404,0.1008182287301317,0.3847150465344029,2.0,20.026,3
ReTa03,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,27.143910993128998,0.1037173145969435,0.343910993128997,3.0,30.038,4
ReTa03,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,27.149077393179304,0.11329844605751341,0.34907739317930364,4.0,40.051,5
ReTa03,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,27.148322424167134,0.09566480221284569,0.348322424167133,5.0,50.064,6
ReTa03,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,27.17628132434373,0.10986953890389603,0.3762813243437293,6.0,60.077,7
ReTa03,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,27.12739910131461,0.1049075954374327,0.32739910131460803,7.0,70.09,8
ReTa03,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,27.16624443161324,0.10216882102605537,0.3662444316132394,8.0,80.103,9
ReTa03,Unknown,Ta4f,Ta+5 (Ta2O5),7/2,26.8,27.059261105761777,0.09082231427913798,0.25926110576177663,9.0,90.115,10
ReTa04,Unknown,Re4f,Re metal,5/2,42.7,43.069899215868936,0.007966702126059391,0.3698992158689336,,,0
ReTa04,Unknown,Re4f,Re metal,5/2,42.7,43.10631248287852,0.01091229545921495,0.4063124828785192,0.0,0.0,1
ReTa04,Unknown,Re4f,Re metal,5/2,42.7,43.03187679520274,0.008395604682354304,0.3318767952027386,1.0,10.013,2
ReTa04,Unknown,Re4f,Re metal,5/2,42.7,43.035330195606505,0.00889271684781064,0.33533019560650246,2.0,20.026,3
ReTa04,Unknown,Re4f,Re metal,5/2,42.7,43.03398740601218,0.008967984530778845,0.33398740601217725,3.0,30.039,4
ReTa04,Unknown,Re4f,Re metal,5/2,42.7,43.03630836087409,0.0089416222913755,0.3363083608740851,4.0,40.051,5
ReTa04,Unknown,Re4f,Re metal,5/2,42.7,43.035506190106226,0.008919249170628646,0.33550619010622285,5.0,50.063,6
ReTa04,Unknown,Re4f,Re metal,5/2,42.7,43.03914760034545,0.008975749387690307,0.33914760034544855,6.0,60.076,7
ReTa04,Unknown,Re4f,Re metal,5/2,42.7,43.040137732677934,0.009198385228842568,0.3401377326779311,7.0,70.089,8
ReTa04,Unknown,Re4f,Re metal,5/2,42.7,43.03714531179666,0.008981536574390157,0.33714531179665386,8.0,80.101,9
ReTa04,Unknown,Re4f,Re metal,5/2,42.7,43.034621163910714,0.008475891184456507,0.33462116391071106,9.0,90.114,10
ReTa04,Unknown,Re4f,Re metal,7/2,40.3,40.64735909733066,0.005093573746403509,0.34735909733065995,,,0
ReTa04,Unknown,Re4f,Re metal,7/2,40.3,40.6536530382758,0.005757984594344599,0.35365303827580163,0.0,0.0,1
ReTa04,Unknown,Re4f,Re metal,7/2,40.3,40.59781904222322,0.0055493849906636025,0.29781904222322453,1.0,10.013,2
ReTa04,Unknown,Re4f,Re metal,7/2,40.3,40.59822888374328,0.00581310459859526,0.2982288837432847,2.0,20.026,3
ReTa04,Unknown,Re4f,Re metal,7/2,40.3,40.59791869199957,0.005881464565490385,0.2979186919995698,3.0,30.039,4
ReTa04,Unknown,Re4f,Re metal,7/2,40.3,40.599107435682356,0.005840811396393356,0.29910743568235887,4.0,40.051,5
ReTa04,Unknown,Re4f,Re metal,7/2,40.3,40.5990324962539,0.005846530002703799,0.2990324962539006,5.0,50.063,6
ReTa04,Unknown,Re4f,Re metal,7/2,40.3,40.60147021993174,0.005877648270800618,0.30147021993174405,6.0,60.076,7
ReTa04,Unknown,Re4f,Re metal,7/2,40.3,40.603441571618674,0.006040328249818588,0.30344157161867713,7.0,70.089,8
ReTa04,Unknown,Re4f,Re metal,7/2,40.3,40.59984480782531,0.005858011875157986,0.2998448078253162,8.0,80.101,9
ReTa04,Unknown,Re4f,Re metal,7/2,40.3,40.59966134131172,0.00556587685287605,0.29966134131172595,9.0,90.114,10
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,49.12254011853827,0.00917929886249303,1.2225401185382694,,,0
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,48.545199824695324,0.29797078068629995,0.6451998246953252,0.0,0.0,1
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,49.13405775297952,0.00991326804064827,1.234057752979524,1.0,10.013,2
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,49.13710131186321,0.01047597943613876,1.2371013118632135,2.0,20.026,3
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,49.13606871401259,0.010569522255229174,1.236068714012589,3.0,30.039,4
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,49.137200925191735,0.010520615647823035,1.2372009251917362,4.0,40.051,5
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,49.13647369385233,0.01049652905320437,1.2364736938523322,5.0,50.063,6
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,49.13767738041371,0.0105689009193433,1.2376773804137144,6.0,60.076,7
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,49.136696161059255,0.010825944598969874,1.2366961610592568,7.0,70.089,8
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,49.137300503971346,0.010571505300756873,1.2373005039713476,8.0,80.101,9
ReTa04,Unknown,Re4f,Re2O7 (Re7+),5/2,47.9,49.13495982259897,0.009984170934975245,1.2349598225989737,9.0,90.114,10
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.69999999999999,6.281738829965715e-08,1.1999999999999886,,,0
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.0925403800926,0.29029001698599366,0.5925403800926006,0.0,0.0,1
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,2.0224403488401814e-08,1.2000000000000028,1.0,10.013,2
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.69999999999999,3.915372616359636e-08,1.1999999999999886,2.0,20.026,3
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.699999999999974,5.5030137184228175e-08,1.1999999999999744,3.0,30.039,4
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,6.4376190987356566e-09,1.2000000000000028,4.0,40.051,5
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,3.84064454235827e-09,1.2000000000000028,5.0,50.063,6
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,3.0052078548531017e-09,1.2000000000000028,6.0,60.076,7
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.699999999999996,2.8745326487156158e-08,1.1999999999999957,7.0,70.089,8
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.7,8.389940826013055e-09,1.2000000000000028,8.0,80.101,9
ReTa04,Unknown,Re4f,Re2O7 (Re7+),7/2,45.5,46.699999999999974,5.567653362278238e-08,1.1999999999999744,9.0,90.114,10
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.22254011853828,0.009179298862281525,-0.47745988146172635,,,0
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.25265944460272,0.01271453183823348,-0.44734055539728246,0.0,0.0,1
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.23405775297952,0.009913268040633274,-0.4659422470204859,1.0,10.013,2
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.23710131186322,0.010475979436081416,-0.46289868813678225,2.0,20.026,3
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.23606871401261,0.010569522255108321,-0.4639312859873925,3.0,30.039,4
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.23720092519174,0.010520615647974756,-0.46279907480825955,4.0,40.051,5
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.236473693852325,0.010496529053204924,-0.46352630614767776,5.0,50.063,6
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.237677380413736,0.010568900919561301,-0.4623226195862671,6.0,60.076,7
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.23669616105928,0.010825944599087313,-0.4633038389407247,7.0,70.089,8
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.23730050397134,0.010571505300765222,-0.46269949602866234,8.0,80.101,9
ReTa04,Unknown,Re4f,ReO2 (Re4+),5/2,44.7,44.23495982259901,0.009984170934943177,-0.46504017740099357,9.0,90.114,10
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.8,6.56889822761028e-09,-0.5,,,0
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.8,5.5339738222286834e-11,-0.5,0.0,0.0,1
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.8,1.0035416845862438e-08,-0.5,1.0,10.013,2
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.8,1.7825119754446963e-08,-0.5,2.0,20.026,3
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.8,2.0634962586569516e-08,-0.5,3.0,30.039,4
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.80000000000002,5.7376405824298573e-08,-0.4999999999999787,4.0,40.051,5
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.8,5.462863222236847e-09,-0.5,5.0,50.063,6
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.800000000000026,6.857136996176477e-08,-0.4999999999999716,6.0,60.076,7
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.80000000000002,5.811905545783889e-08,-0.4999999999999787,7.0,70.089,8
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.8,1.5712737681480935e-08,-0.5,8.0,80.101,9
ReTa04,Unknown,Re4f,ReO2 (Re4+),7/2,42.3,41.80000000000002,4.9900833136704336e-08,-0.4999999999999787,9.0,90.114,10
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.86021144685614,0.06383553800001718,0.36021144685614104,,,0
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.28204788591536,0.05698091288234343,-0.217952114084639,0.0,0.0,1
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.647612094480074,0.1807972471924497,0.14761209448007406,1.0,10.013,2
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.61243423160028,0.18653560830445284,0.11243423160028243,2.0,20.026,3
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.62066123963089,0.18948025192475218,0.12066123963089126,3.0,30.039,4
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.600421179157934,0.18712993220274643,0.1004211791579337,4.0,40.051,5
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.60177073551256,0.19485228926047646,0.10177073551255944,5.0,50.063,6
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.59500146549138,0.19371046650032095,0.09500146549137867,6.0,60.076,7
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.59542198610801,0.20194676780608536,0.09542198610800767,7.0,70.089,8
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.58824642303394,0.1887655348205883,0.0882464230339366,8.0,80.101,9
ReTa04,Unknown,Re4f,ReO3 (Re6+),5/2,45.5,45.633272227506495,0.17985664561925946,0.13327222750649526,9.0,90.114,10
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,43.43767132831786,0.0659073113639492,0.3376713283178603,,,0
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,42.82938844131264,0.056234287422010275,-0.27061155868736364,0.0,0.0,1
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,43.213554341500554,0.18435216113578082,0.11355434150055288,1.0,10.013,2
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,43.17533291973706,0.19049324216272226,0.07533291973705758,2.0,20.026,3
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,43.18459252561828,0.1934160255579697,0.08459252561827668,3.0,30.039,4
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,43.16322025396621,0.1911338092238988,0.06322025396620745,4.0,40.051,5
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,43.16529704166023,0.19878950841255053,0.06529704166023009,5.0,50.063,6
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,43.15732408507767,0.19774151536991283,0.057324085077667064,6.0,60.076,7
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,43.15872582504875,0.20603747051296958,0.05872582504874657,7.0,70.089,8
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,43.15094591906259,0.19286811519735364,0.05094591906259183,8.0,80.101,9
ReTa04,Unknown,Re4f,ReO3 (Re6+),7/2,43.1,43.198312404907504,0.18352341344407855,0.09831240490750304,9.0,90.114,10
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,26.540339950219128,0.0,0.6403399502191292,,,0
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,25.863010877264053,0.0,-0.03698912273594601,0.0,0.0,1
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,25.7,5.774176803984047e-09,-0.1999999999999993,1.0,10.013,2
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,25.7,2.9705254723728e-09,-0.1999999999999993,2.0,20.026,3
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,25.69999999999999,1.3202565801160294e-08,-0.20000000000000995,3.0,30.039,4
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,25.700000000000006,1.0417029668002152e-08,-0.19999999999999218,4.0,40.051,5
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,25.700000000000006,1.0471960901654193e-08,-0.19999999999999218,5.0,50.063,6
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,25.699999999999918,4.517187905163011e-08,-0.200000000000081,6.0,60.076,7
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,25.699999999999996,1.0373303600532242e-08,-0.20000000000000284,7.0,70.089,8
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,25.699999999999996,9.997655036268735e-09,-0.20000000000000284,8.0,80.101,9
ReTa04,Unknown,Ta4f,Ta alloy,5/2,25.9,25.700000000000003,1.3669740962482205e-08,-0.19999999999999574,9.0,90.114,10
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,24.626782847440218,0.0,0.626782847440218,,,0
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,23.931392566970118,0.0,-0.06860743302988226,0.0,0.0,1
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,24.7,5.402573518687049e-09,0.6999999999999993,1.0,10.013,2
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,24.7,2.970358982856005e-09,0.6999999999999993,2.0,20.026,3
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,24.69999999999999,1.304669486498557e-08,0.6999999999999886,3.0,30.039,4
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,24.7,6.582639972133284e-09,0.6999999999999993,4.0,40.051,5
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,24.7,5.485663958069239e-09,0.6999999999999993,5.0,50.063,6
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,24.699999999999918,4.498956910152635e-08,0.6999999999999176,6.0,60.076,7
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,24.699999999999996,1.022061489894008e-08,0.6999999999999957,7.0,70.089,8
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,24.699999999999996,9.776093294946485e-09,0.6999999999999957,8.0,80.101,9
ReTa04,Unknown,Ta4f,Ta alloy,7/2,24.0,24.699999999999996,1.1795009879925801e-08,0.6999999999999957,9.0,90.114,10
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,24.564605465894047,0.0,0.26460546589404643,,,0
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,24.591703460638033,0.0,0.29170346063803265,0.0,0.0,1
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,23.4,1.3328022812671209e-08,-0.9000000000000021,1.0,10.013,2
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,23.9,7.645493325113463e-09,-0.40000000000000213,2.0,20.026,3
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,23.899999999999977,3.22570154685432e-08,-0.40000000000002345,3.0,30.039,4
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,23.400000000000148,3.1464247076885607e-07,-0.8999999999998529,4.0,40.051,5
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,23.899999999999974,5.1910680368316234e-08,-0.400000000000027,5.0,50.063,6
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,23.89999999999992,6.236050287852238e-08,-0.4000000000000803,6.0,60.076,7
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,23.9,9.608280207944852e-09,-0.40000000000000213,7.0,70.089,8
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,23.9,1.2601641070973302e-08,-0.40000000000000213,8.0,80.101,9
ReTa04,Unknown,Ta4f,Ta interface,5/2,24.3,23.400000000000155,3.3901930404101624e-07,-0.8999999999998458,9.0,90.114,10
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.651048363115134,0.0,0.25104836311513523,,,0
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.6600851503441,0.0,0.26008515034409996,0.0,0.0,1
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.4,1.317128979932878e-08,0.0,1.0,10.013,2
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.9,7.64542864017714e-09,0.5,2.0,20.026,3
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.899999999999977,3.2193532749099395e-08,0.4999999999999787,3.0,30.039,4
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.40000000000014,3.1453887021403897e-07,1.4210854715202004e-13,4.0,40.051,5
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.899999999999967,5.1138531201500984e-08,0.499999999999968,5.0,50.063,6
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.89999999999992,6.222857060417033e-08,0.49999999999992184,6.0,60.076,7
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.9,9.443229822639077e-09,0.5,7.0,70.089,8
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.9,1.2426594572749004e-08,0.5,8.0,80.101,9
ReTa04,Unknown,Ta4f,Ta interface,7/2,22.4,22.40000000000015,3.3894868641983384e-07,1.5276668818842154e-13,9.0,90.114,10
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,24.113557102778913,0.0,0.21355710277891404,,,0
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,24.131618310293923,0.0,0.23161831029392488,0.0,0.0,1
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,23.2,4.248687896900491e-09,-0.6999999999999993,1.0,10.013,2
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,23.2,2.853968746694007e-09,-0.6999999999999993,2.0,20.026,3
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,23.19999999999999,1.3030012366988481e-08,-0.70000000000001,3.0,30.039,4
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,23.200000000000006,8.485595358505159e-09,-0.6999999999999922,4.0,40.051,5
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,23.200000000000006,9.391373635467276e-09,-0.6999999999999922,5.0,50.063,6
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,23.199999999999967,2.2897756642514466e-08,-0.7000000000000313,6.0,60.076,7
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,23.2,1.7753833613719152e-09,-0.6999999999999993,7.0,70.089,8
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,23.2,3.817199808530637e-09,-0.6999999999999993,8.0,80.101,9
ReTa04,Unknown,Ta4f,Ta metal,5/2,23.9,23.200000000000003,8.455428360733099e-09,-0.6999999999999957,9.0,90.114,10
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993,,,0
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.19999999999999,0.0,0.19999999999998863,0.0,0.0,1
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.2,3.728006393286271e-09,0.1999999999999993,1.0,10.013,2
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.2,2.8537954511973737e-09,0.1999999999999993,2.0,20.026,3
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.19999999999999,1.28720520795315e-08,0.19999999999998863,3.0,30.039,4
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.2,2.611890207811778e-09,0.1999999999999993,4.0,40.051,5
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.2,2.93741990354806e-09,0.1999999999999993,5.0,50.063,6
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.199999999999967,2.253596966690472e-08,0.19999999999996732,6.0,60.076,7
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.2,8.675833446506664e-11,0.1999999999999993,7.0,70.089,8
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.2,3.192163596926285e-09,0.1999999999999993,8.0,80.101,9
ReTa04,Unknown,Ta4f,Ta metal,7/2,22.0,22.2,4.873880255773107e-09,0.1999999999999993,9.0,90.114,10
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,24.81355710277891,0.0,0.21355710277890694,,,0
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,24.831618310293926,0.0,0.23161831029392488,0.0,0.0,1
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,23.691957133582164,0.011947005942666877,-0.908042866417837,1.0,10.013,2
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,23.6115878133725,0.011714617311463628,-0.9884121866275031,2.0,20.026,3
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,23.61039559210761,0.011957399771292088,-0.98960440789239,3.0,30.039,4
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,23.690348703674516,0.011904238056979205,-0.9096512963254852,4.0,40.051,5
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,23.61148279397051,0.011827817533089159,-0.988517206029492,5.0,50.063,6
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,23.61301472879017,0.011673069294935643,-0.9869852712098321,6.0,60.076,7
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,23.612637308361208,0.01190241920754433,-0.9873626916387934,7.0,70.089,8
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,23.610728838302077,0.01165915511065515,-0.9892711616979248,8.0,80.101,9
ReTa04,Unknown,Ta4f,Ta+1,5/2,24.6,23.68967071431979,0.01193422235905553,-0.9103292856802128,9.0,90.114,10
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.9,0.0,0.1999999999999993,,,0
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.89999999999999,0.0,0.19999999999999218,0.0,0.0,1
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.691957133582164,0.011947005951856554,-0.008042866417834915,1.0,10.013,2
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.6115878133725,0.011714617337647344,-0.08841218662750094,2.0,20.026,3
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.61039559210761,0.011957399793175366,-0.08960440789238788,3.0,30.039,4
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.69034870367451,0.011904238035613537,-0.009651296325490222,4.0,40.051,5
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.611482793970502,0.011827817561604826,-0.08851720602949698,5.0,50.063,6
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.61301472879017,0.01167306931081421,-0.08698527120983002,6.0,60.076,7
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.612637308361208,0.011902419221726121,-0.08736269163879129,7.0,70.089,8
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.610728838302077,0.011659155099517265,-0.08927116169792271,8.0,80.101,9
ReTa04,Unknown,Ta4f,Ta+1,7/2,22.7,22.68967071431978,0.011934222438778105,-0.010329285680217737,9.0,90.114,10
ReTa04,Unknown,Ta4f,Ta+3,5/2,26.1,25.65278940320323,0.0,-0.4472105967967721,,,0
ReTa04,Unknown,Ta4f,Ta+3,5/2,26.1,26.231618310293936,0.0,0.13161831029393412,0.0,0.0,1
ReTa04,Unknown,Ta4f,Ta+3,5/2,26.1,25.3,2.5677466218143224e-09,-0.8000000000000007,1.0,10.013,2
ReTa04,Unknown,Ta4f,Ta+3,5/2,26.1,25.3,1.4614413221728256e-09,-0.8000000000000007,2.0,20.026,3
ReTa04,Unknown,Ta4f,Ta+3,5/2,26.1,25.3,5.610786353945319e-09,-0.8000000000000007,3.0,30.039,4
ReTa04,Unknown,Ta4f,Ta+3,5/2,26.1,25.29999999999999,2.0580519748953612e-08,-0.8000000000000114,4.0,40.051,5
ReTa04,Unknown,Ta4f,Ta+3,5/2,26.1,25.300000000000008,9.559598428514875e-09,-0.7999999999999936,5.0,50.063,6
ReTa04,Unknown,Ta4f,Ta+3,5/2,26.1,25.3,4.693911832665033e-09,-0.8000000000000007,6.0,60.076,7
