week,boe_mean,boe_sem,control_mean,control_sem,difference,difference_sem
0,0.6146477833994652,0.0,0.7363005036087356,0.0,-0.12165272020927032,0.0
1,1.2976617748919508,0.0,0.7091245474950462,0.0,0.5885372273969046,0.0
2,1.5097631777766687,0.0,0.7219900554967325,0.0,0.7877731222799362,0.0
3,1.3640677354845276,0.0,0.7345826827121111,0.0,0.6294850527724165,0.0
